pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
escherichia_coli.k32.r_0.01.S_global.k_21.d_na.t_index	escherichia_coli.k32	0.01	31_FMSIv02	global	21	na	index	3.27	0.15	3.11	99%	261740	27168	8656	3.275022
escherichia_coli.k32.r_0.01.S_local.k_21.d_1.t_index	escherichia_coli.k32	0.01	31_FMSIv02	local	21	1	index	7.73	0.17	7.53	99%	508004	56016	16472	7.736582
escherichia_coli.k32.r_0.01.S_local.k_21.d_2.t_index	escherichia_coli.k32	0.01	31_FMSIv02	local	21	2	index	8.66	0.39	8.24	99%	503132	55480	16328	8.669469
escherichia_coli.k32.r_0.01.S_local.k_21.d_3.t_index	escherichia_coli.k32	0.01	31_FMSIv02	local	21	3	index	8.75	0.50	8.23	99%	498468	54960	16192	8.764662
escherichia_coli.k32.r_0.01.S_local.k_21.d_4.t_index	escherichia_coli.k32	0.01	31_FMSIv02	local	21	4	index	9.51	0.51	8.98	99%	493820	54440	16048	9.519112
escherichia_coli.k32.r_0.01.S_local.k_21.d_5.t_index	escherichia_coli.k32	0.01	31_FMSIv02	local	21	5	index	6.67	0.09	6.55	99%	488796	53896	15904	6.677514
escherichia_coli.k32.r_0.01.S_global.k_23.d_na.t_index	escherichia_coli.k32	0.01	31_FMSIv02	global	23	na	index	5.66	0.33	5.31	99%	301428	33064	10336	5.668281
escherichia_coli.k32.r_0.01.S_local.k_23.d_1.t_index	escherichia_coli.k32	0.01	31_FMSIv02	local	23	1	index	10.83	0.73	10.08	99%	576748	63656	18584	10.841956
escherichia_coli.k32.r_0.01.S_local.k_23.d_2.t_index	escherichia_coli.k32	0.01	31_FMSIv02	local	23	2	index	11.51	0.54	10.94	99%	571276	63048	18424	11.524127
escherichia_coli.k32.r_0.01.S_local.k_23.d_3.t_index	escherichia_coli.k32	0.01	31_FMSIv02	local	23	3	index	9.66	0.49	9.15	99%	566012	62464	18264	9.671206
escherichia_coli.k32.r_0.01.S_local.k_23.d_4.t_index	escherichia_coli.k32	0.01	31_FMSIv02	local	23	4	index	8.36	0.14	8.19	99%	560756	61880	18104	8.371498
escherichia_coli.k32.r_0.01.S_local.k_23.d_5.t_index	escherichia_coli.k32	0.01	31_FMSIv02	local	23	5	index	9.55	0.43	9.09	99%	555668	61320	17952	9.55772
escherichia_coli.k32.r_0.01.S_global.k_31.d_na.t_index	escherichia_coli.k32	0.01	31_FMSIv02	global	31	na	index	9.22	0.51	8.68	99%	528164	58256	17384	9.227324
escherichia_coli.k32.r_0.01.S_local.k_31.d_1.t_index	escherichia_coli.k32	0.01	31_FMSIv02	local	31	1	index	12.85	0.17	12.64	99%	879516	97296	27816	12.860561
escherichia_coli.k32.r_0.01.S_local.k_31.d_2.t_index	escherichia_coli.k32	0.01	31_FMSIv02	local	31	2	index	13.94	0.36	13.54	99%	871100	96368	27560	13.954281
escherichia_coli.k32.r_0.01.S_local.k_31.d_3.t_index	escherichia_coli.k32	0.01	31_FMSIv02	local	31	3	index	12.94	0.22	12.68	99%	862908	95456	27320	12.952108
escherichia_coli.k32.r_0.01.S_local.k_31.d_4.t_index	escherichia_coli.k32	0.01	31_FMSIv02	local	31	4	index	12.65	0.21	12.40	99%	854804	94552	27080	12.659887
escherichia_coli.k32.r_0.01.S_local.k_31.d_5.t_index	escherichia_coli.k32	0.01	31_FMSIv02	local	31	5	index	12.15	0.15	11.95	99%	846972	93688	26848	12.155812
escherichia_coli.k32.r_0.1.S_global.k_15.d_na.t_index	escherichia_coli.k32	0.1	31_FMSIv02	global	15	na	index	8.07	0.18	7.87	99%	528332	58280	21680	8.0781
escherichia_coli.k32.r_0.1.S_local.k_15.d_1.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	15	1	index	42.39	2.05	40.27	99%	2195508	243520	74944	42.404149
escherichia_coli.k32.r_0.1.S_local.k_15.d_2.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	15	2	index	27.07	0.60	26.42	99%	1652684	183208	58360	27.083705
escherichia_coli.k32.r_0.1.S_local.k_15.d_3.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	15	3	index	17.90	0.45	17.40	99%	1107828	122672	41240	17.913689
escherichia_coli.k32.r_0.1.S_local.k_15.d_4.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	15	4	index	13.51	0.78	12.70	99%	780828	86336	30496	13.517706
escherichia_coli.k32.r_0.1.S_local.k_15.d_5.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	15	5	index	11.91	0.66	11.23	99%	653292	72160	26144	11.924384
escherichia_coli.k32.r_0.1.S_global.k_17.d_na.t_index	escherichia_coli.k32	0.1	31_FMSIv02	global	17	na	index	13.63	0.18	13.40	99%	924884	102344	36560	13.640161
escherichia_coli.k32.r_0.1.S_local.k_17.d_1.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	17	1	index	54.24	0.74	53.31	99%	3333476	369968	111832	54.248158
escherichia_coli.k32.r_0.1.S_local.k_17.d_2.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	17	2	index	48.94	1.48	47.35	99%	2944676	326768	100120	48.952048
escherichia_coli.k32.r_0.1.S_local.k_17.d_3.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	17	3	index	40.34	0.52	39.70	99%	2500604	277424	86632	40.349813
escherichia_coli.k32.r_0.1.S_local.k_17.d_4.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	17	4	index	36.66	1.64	34.93	99%	1984932	220128	70744	36.675444
escherichia_coli.k32.r_0.1.S_local.k_17.d_5.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	17	5	index	24.10	0.52	23.50	99%	1506636	166984	55656	24.105524
escherichia_coli.k32.r_0.1.S_global.k_19.d_na.t_index	escherichia_coli.k32	0.1	31_FMSIv02	global	19	na	index	21.19	0.60	20.55	99%	1242732	137656	47624	21.202423
escherichia_coli.k32.r_0.1.S_local.k_19.d_1.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	19	1	index	67.32	1.48	65.63	99%	3993508	443304	132560	67.334904
escherichia_coli.k32.r_0.1.S_local.k_19.d_2.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	19	2	index	60.00	1.08	58.81	99%	3615308	401272	121216	60.006751
escherichia_coli.k32.r_0.1.S_local.k_19.d_3.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	19	3	index	53.62	0.69	52.77	99%	3275108	363472	110976	53.630024
escherichia_coli.k32.r_0.1.S_local.k_19.d_4.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	19	4	index	46.27	0.67	45.48	99%	2948604	327208	101088	46.27919
escherichia_coli.k32.r_0.1.S_local.k_19.d_5.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	19	5	index	42.21	0.59	41.47	99%	2597572	288200	90376	42.223799
escherichia_coli.k32.r_0.1.S_global.k_21.d_na.t_index	escherichia_coli.k32	0.1	31_FMSIv02	global	21	na	index	23.56	0.36	23.09	99%	1516308	168056	56872	23.576276
escherichia_coli.k32.r_0.1.S_local.k_21.d_1.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	21	1	index	78.43	1.46	76.87	99%	4601420	0	151424	78.439689
escherichia_coli.k32.r_0.1.S_local.k_21.d_2.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	21	2	index	68.46	0.92	67.23	99%	4172732	463216	138600	68.469994
escherichia_coli.k32.r_0.1.S_local.k_21.d_3.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	21	3	index	61.78	0.75	60.91	99%	3803060	422144	127512	61.794434
escherichia_coli.k32.r_0.1.S_local.k_21.d_4.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	21	4	index	57.97	0.89	56.85	99%	3483940	386688	117896	57.980606
escherichia_coli.k32.r_0.1.S_local.k_21.d_5.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	21	5	index	52.25	0.70	51.37	99%	3204692	355656	109448	52.25945
escherichia_coli.k32.r_0.1.S_global.k_23.d_na.t_index	escherichia_coli.k32	0.1	31_FMSIv02	global	23	na	index	33.20	2.02	31.11	99%	1758812	195008	65000	33.208715
escherichia_coli.k32.r_0.1.S_local.k_23.d_1.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	23	1	index	91.14	2.80	88.22	99%	5226116	0	170752	91.148888
escherichia_coli.k32.r_0.1.S_local.k_23.d_2.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	23	2	index	87.64	1.55	85.99	99%	4737348	0	156152	87.654876
escherichia_coli.k32.r_0.1.S_local.k_23.d_3.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	23	3	index	70.97	1.05	69.77	99%	4315612	479096	143520	70.984354
escherichia_coli.k32.r_0.1.S_local.k_23.d_4.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	23	4	index	67.51	1.29	65.94	99%	3955556	439088	132688	67.523795
escherichia_coli.k32.r_0.1.S_local.k_23.d_5.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	23	5	index	60.41	0.79	59.46	99%	3649892	405128	123464	60.420284
escherichia_coli.k32.r_0.1.S_global.k_31.d_na.t_index	escherichia_coli.k32	0.1	31_FMSIv02	global	31	na	index	42.88	0.81	41.88	99%	2520652	279656	90416	42.892182
escherichia_coli.k32.r_0.1.S_local.k_31.d_1.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	31	1	index	143.73	2.53	140.91	99%	7981112	151920	255128	143.742942
escherichia_coli.k32.r_0.1.S_local.k_31.d_2.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	31	2	index	128.05	2.56	125.30	99%	7219768	49680	232520	128.05846
escherichia_coli.k32.r_0.1.S_local.k_31.d_3.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	31	3	index	115.65	2.57	112.86	99%	6556680	156472	212792	115.665049
escherichia_coli.k32.r_0.1.S_local.k_31.d_4.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	31	4	index	121.67	3.53	117.90	99%	5982108	126016	195648	121.687591
escherichia_coli.k32.r_0.1.S_local.k_31.d_5.t_index	escherichia_coli.k32	0.1	31_FMSIv02	local	31	5	index	93.55	1.27	92.16	99%	5487300	87688	180848	93.557157
escherichia_coli.k32.r_1.0.S_global.k_15.d_na.t_index	escherichia_coli.k32	1.0	31_FMSIv02	global	15	na	index	32.60	0.70	31.80	99%	2016940	223688	74736	32.608866
escherichia_coli.k32.r_1.0.S_local.k_15.d_1.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	15	1	index	61.60	1.37	60.04	99%	3674844	407896	155696	61.612161
escherichia_coli.k32.r_1.0.S_local.k_15.d_2.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	15	2	index	46.60	0.93	45.48	99%	2837412	314848	118656	46.612393
escherichia_coli.k32.r_1.0.S_local.k_15.d_3.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	15	3	index	41.39	0.59	40.70	99%	2521444	279744	103152	41.405754
escherichia_coli.k32.r_1.0.S_local.k_15.d_4.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	15	4	index	38.45	0.84	37.42	99%	2359284	261728	94848	38.455377
escherichia_coli.k32.r_1.0.S_local.k_15.d_5.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	15	5	index	36.05	0.55	35.42	99%	2281524	253088	90728	36.065589
escherichia_coli.k32.r_1.0.S_global.k_17.d_na.t_index	escherichia_coli.k32	1.0	31_FMSIv02	global	17	na	index	38.91	0.54	38.29	99%	2422748	268776	84960	38.922942
escherichia_coli.k32.r_1.0.S_local.k_17.d_1.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	17	1	index	53.71	0.74	52.82	99%	3289916	365128	136096	53.720461
escherichia_coli.k32.r_1.0.S_local.k_17.d_2.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	17	2	index	47.29	0.67	46.41	99%	2939796	326224	117656	47.299728
escherichia_coli.k32.r_1.0.S_local.k_17.d_3.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	17	3	index	45.86	0.69	45.00	99%	2855300	316840	112904	45.8657
escherichia_coli.k32.r_1.0.S_local.k_17.d_4.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	17	4	index	46.61	0.68	45.80	99%	2837684	314880	111904	46.618771
escherichia_coli.k32.r_1.0.S_local.k_17.d_5.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	17	5	index	56.53	1.25	55.15	99%	2818732	312776	110832	56.541692
escherichia_coli.k32.r_1.0.S_global.k_19.d_na.t_index	escherichia_coli.k32	1.0	31_FMSIv02	global	19	na	index	42.54	0.59	41.83	99%	2585828	286896	90792	42.552329
escherichia_coli.k32.r_1.0.S_local.k_19.d_1.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	19	1	index	53.33	0.86	52.30	99%	3150884	349680	126400	53.338316
escherichia_coli.k32.r_1.0.S_local.k_19.d_2.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	19	2	index	51.04	0.79	50.03	99%	3054124	338928	120936	51.049641
escherichia_coli.k32.r_1.0.S_local.k_19.d_3.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	19	3	index	50.10	1.52	48.37	99%	2954620	327872	115152	50.114619
escherichia_coli.k32.r_1.0.S_local.k_19.d_4.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	19	4	index	48.15	0.88	47.14	99%	2931396	325296	113776	48.164629
escherichia_coli.k32.r_1.0.S_local.k_19.d_5.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	19	5	index	48.99	1.10	47.71	99%	2932300	325392	113840	48.997807
escherichia_coli.k32.r_1.0.S_global.k_21.d_na.t_index	escherichia_coli.k32	1.0	31_FMSIv02	global	21	na	index	43.57	0.61	42.85	99%	2714732	301216	96016	43.578859
escherichia_coli.k32.r_1.0.S_local.k_21.d_1.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	21	1	index	52.88	0.71	52.03	99%	3201524	355304	127072	52.891036
escherichia_coli.k32.r_1.0.S_local.k_21.d_2.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	21	2	index	52.30	0.63	51.52	99%	3137196	348160	123376	52.308962
escherichia_coli.k32.r_1.0.S_local.k_21.d_3.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	21	3	index	51.83	0.85	50.85	99%	3093524	343304	120816	51.838864
escherichia_coli.k32.r_1.0.S_local.k_21.d_4.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	21	4	index	51.04	1.10	49.79	99%	3038052	337144	117488	51.048936
escherichia_coli.k32.r_1.0.S_local.k_21.d_5.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	21	5	index	49.78	0.71	48.94	99%	3017876	334904	116264	49.794771
escherichia_coli.k32.r_1.0.S_global.k_23.d_na.t_index	escherichia_coli.k32	1.0	31_FMSIv02	global	23	na	index	52.14	1.49	50.52	99%	2850420	316296	102032	52.151304
escherichia_coli.k32.r_1.0.S_local.k_23.d_1.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	23	1	index	57.61	0.69	56.77	99%	3412012	378696	136856	57.621069
escherichia_coli.k32.r_1.0.S_local.k_23.d_2.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	23	2	index	55.29	0.99	54.16	99%	3284020	364472	129664	55.297562
escherichia_coli.k32.r_1.0.S_local.k_23.d_3.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	23	3	index	54.04	0.76	53.13	99%	3238060	359368	126976	54.046244
escherichia_coli.k32.r_1.0.S_local.k_23.d_4.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	23	4	index	53.59	0.68	52.78	99%	3206324	355840	125112	53.604865
escherichia_coli.k32.r_1.0.S_local.k_23.d_5.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	23	5	index	53.07	0.68	52.24	99%	3158084	350480	122224	53.084912
escherichia_coli.k32.r_1.0.S_global.k_31.d_na.t_index	escherichia_coli.k32	1.0	31_FMSIv02	global	31	na	index	57.89	0.87	56.89	99%	3339476	370632	122840	57.904149
escherichia_coli.k32.r_1.0.S_local.k_31.d_1.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	31	1	index	69.38	1.49	67.74	99%	3988004	442696	161400	69.396116
escherichia_coli.k32.r_1.0.S_local.k_31.d_2.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	31	2	index	69.61	1.80	67.62	99%	3910564	434088	157232	69.62253
escherichia_coli.k32.r_1.0.S_local.k_31.d_3.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	31	3	index	64.70	1.47	63.08	99%	3803124	422152	151296	64.713654
escherichia_coli.k32.r_1.0.S_local.k_31.d_4.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	31	4	index	65.45	1.15	64.13	99%	3762860	417680	149024	65.459824
escherichia_coli.k32.r_1.0.S_local.k_31.d_5.t_index	escherichia_coli.k32	1.0	31_FMSIv02	local	31	5	index	65.84	1.01	64.66	99%	3729468	413968	147120	65.853147
sars-cov-2_pangenome_k32.r_0.01.S_global.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	global	15	na	index	0.04	0.00	0.04	97%	9520	632	224	0.053998
sars-cov-2_pangenome_k32.r_0.01.S_local.k_15.d_1.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	15	1	index	0.08	0.01	0.06	98%	16832	1400	448	0.090073
sars-cov-2_pangenome_k32.r_0.01.S_local.k_15.d_2.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	15	2	index	0.07	0.00	0.06	97%	16556	1376	440	0.08078
sars-cov-2_pangenome_k32.r_0.01.S_local.k_15.d_3.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	15	3	index	0.08	0.01	0.06	100%	16272	1336	424	0.085753
sars-cov-2_pangenome_k32.r_0.01.S_local.k_15.d_4.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	15	4	index	0.07	0.00	0.06	98%	15508	1264	400	0.08094
sars-cov-2_pangenome_k32.r_0.01.S_local.k_15.d_5.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	15	5	index	0.06	0.00	0.06	98%	14392	1144	376	0.072377
sars-cov-2_pangenome_k32.r_0.01.S_global.k_17.d_na.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	global	17	na	index	0.05	0.00	0.05	96%	12232	912	328	0.06439
sars-cov-2_pangenome_k32.r_0.01.S_local.k_17.d_1.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	17	1	index	0.13	0.01	0.12	98%	21156	1864	584	0.1398
sars-cov-2_pangenome_k32.r_0.01.S_local.k_17.d_2.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	17	2	index	0.11	0.00	0.10	100%	21144	1840	568	0.118333
sars-cov-2_pangenome_k32.r_0.01.S_local.k_17.d_3.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	17	3	index	0.13	0.00	0.12	96%	20656	1800	568	0.13924
sars-cov-2_pangenome_k32.r_0.01.S_local.k_17.d_4.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	17	4	index	0.11	0.01	0.10	98%	20104	1752	552	0.122874
sars-cov-2_pangenome_k32.r_0.01.S_local.k_17.d_5.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	17	5	index	0.14	0.00	0.13	99%	19544	1680	528	0.14767
sars-cov-2_pangenome_k32.r_0.01.S_global.k_19.d_na.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	global	19	na	index	0.08	0.02	0.05	98%	15224	1224	416	0.086391
sars-cov-2_pangenome_k32.r_0.01.S_local.k_19.d_1.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	19	1	index	0.13	0.01	0.12	99%	26016	2368	720	0.142018
sars-cov-2_pangenome_k32.r_0.01.S_local.k_19.d_2.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	19	2	index	0.18	0.01	0.17	98%	25748	2336	712	0.195582
sars-cov-2_pangenome_k32.r_0.01.S_local.k_19.d_3.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	19	3	index	0.15	0.01	0.13	98%	25520	2296	704	0.163049
sars-cov-2_pangenome_k32.r_0.01.S_local.k_19.d_4.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	19	4	index	0.17	0.00	0.17	98%	24964	2240	688	0.182159
sars-cov-2_pangenome_k32.r_0.01.S_local.k_19.d_5.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	19	5	index	0.15	0.01	0.14	98%	24148	2176	672	0.165592
sars-cov-2_pangenome_k32.r_0.01.S_global.k_21.d_na.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	global	21	na	index	0.09	0.01	0.08	98%	18440	1568	520	0.100062
sars-cov-2_pangenome_k32.r_0.01.S_local.k_21.d_1.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	21	1	index	0.26	0.01	0.24	98%	31448	2944	880	0.266636
sars-cov-2_pangenome_k32.r_0.01.S_local.k_21.d_2.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	21	2	index	0.26	0.00	0.25	98%	31164	2904	872	0.275557
sars-cov-2_pangenome_k32.r_0.01.S_local.k_21.d_3.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	21	3	index	0.25	0.01	0.23	99%	30608	2848	856	0.257223
sars-cov-2_pangenome_k32.r_0.01.S_local.k_21.d_4.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	21	4	index	0.17	0.01	0.15	99%	30116	2784	848	0.178391
sars-cov-2_pangenome_k32.r_0.01.S_local.k_21.d_5.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	21	5	index	0.22	0.01	0.20	98%	29288	2712	824	0.232524
sars-cov-2_pangenome_k32.r_0.01.S_global.k_23.d_na.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	global	23	na	index	0.18	0.01	0.16	98%	21988	1944	632	0.187708
sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_1.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	23	1	index	0.31	0.01	0.29	99%	37460	3576	1056	0.317834
sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_2.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	23	2	index	0.37	0.01	0.35	99%	37156	3528	1056	0.379942
sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_3.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	23	3	index	0.28	0.02	0.25	98%	36592	3464	1048	0.287525
sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_4.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	23	4	index	0.30	0.02	0.27	99%	35764	3392	1008	0.307631
sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_5.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	23	5	index	0.27	0.01	0.25	99%	34996	3312	984	0.278311
sars-cov-2_pangenome_k32.r_0.01.S_global.k_31.d_na.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	global	31	na	index	0.35	0.02	0.32	99%	39592	3784	1160	0.360275
sars-cov-2_pangenome_k32.r_0.01.S_local.k_31.d_1.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	31	1	index	0.73	0.02	0.70	99%	67940	6768	1952	0.737591
sars-cov-2_pangenome_k32.r_0.01.S_local.k_31.d_2.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	31	2	index	0.90	0.03	0.86	99%	67228	6696	1928	0.908371
sars-cov-2_pangenome_k32.r_0.01.S_local.k_31.d_3.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	31	3	index	0.70	0.02	0.67	99%	66340	6592	1904	0.711177
sars-cov-2_pangenome_k32.r_0.01.S_local.k_31.d_4.t_index	sars-cov-2_pangenome_k32	0.01	31_FMSIv02	local	31	4	index	0.67	0.02	0.65	99%	65208	6472	1872	0.682222
