pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
escherichia_coli.k32.r_0.01.S_local.k_17.d_3.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	17	3	0	24.29	0.21	24.06	99%	10116	12952	0	24.300115
escherichia_coli.k32.r_0.01.S_local.k_17.d_3.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	17	3	Neg	23.54	0.19	23.33	99%	10116	0	0	23.547877
escherichia_coli.k32.r_0.01.S_local.k_17.d_3.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	17	3	Pos	29.06	0.19	28.85	99%	10116	0	0	29.068107
escherichia_coli.k32.r_0.01.S_local.k_17.d_4.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	17	4	0	24.26	0.20	24.04	99%	9852	12368	0	24.270076
escherichia_coli.k32.r_0.01.S_local.k_17.d_4.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	17	4	Neg	23.50	0.19	23.29	99%	9852	0	0	23.507774
escherichia_coli.k32.r_0.01.S_local.k_17.d_4.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	17	4	Pos	28.29	0.19	28.09	99%	9852	0	0	28.301532
escherichia_coli.k32.r_0.01.S_local.k_17.d_5.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	17	5	0	24.71	0.18	24.51	99%	9324	11104	0	24.716421
escherichia_coli.k32.r_0.01.S_local.k_17.d_5.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	17	5	Neg	23.54	0.21	23.32	99%	9324	0	0	23.551378
escherichia_coli.k32.r_0.01.S_local.k_17.d_5.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	17	5	Pos	28.20	0.18	28.01	99%	9324	0	0	28.212573
escherichia_coli.k32.r_0.01.S_global.k_19.d_na.t_0	escherichia_coli.k32	0.01	04_fmsi_query	global	19	na	0	23.81	0.20	23.60	99%	7484	7592	0	23.824745
escherichia_coli.k32.r_0.01.S_global.k_19.d_na.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	global	19	na	Neg	22.99	0.17	22.81	99%	7484	0	0	23.001558
escherichia_coli.k32.r_0.01.S_global.k_19.d_na.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	global	19	na	Pos	30.03	0.21	29.80	99%	7484	0	0	30.040844
escherichia_coli.k32.r_0.01.S_local.k_19.d_1.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	19	1	0	25.36	0.20	25.14	99%	11704	15776	0	25.367735
escherichia_coli.k32.r_0.01.S_local.k_19.d_1.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	19	1	Neg	24.45	0.19	24.24	99%	11704	0	0	24.455986
escherichia_coli.k32.r_0.01.S_local.k_19.d_1.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	19	1	Pos	31.60	0.20	31.38	99%	11756	0	0	31.607543
escherichia_coli.k32.r_0.01.S_local.k_19.d_2.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	19	2	0	26.53	0.20	26.30	99%	11688	15640	0	26.536595
escherichia_coli.k32.r_0.01.S_local.k_19.d_2.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	19	2	Neg	24.16	0.22	23.92	99%	11688	0	0	24.172097
escherichia_coli.k32.r_0.01.S_local.k_19.d_2.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	19	2	Pos	30.98	0.19	30.77	99%	11688	0	0	30.983856
escherichia_coli.k32.r_0.01.S_local.k_19.d_3.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	19	3	0	26.12	0.17	25.92	99%	11612	15488	0	26.12575
escherichia_coli.k32.r_0.01.S_local.k_19.d_3.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	19	3	Neg	23.97	0.23	23.73	99%	11440	0	0	23.984072
escherichia_coli.k32.r_0.01.S_local.k_19.d_3.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	19	3	Pos	31.37	0.23	31.12	99%	11440	0	0	31.378136
escherichia_coli.k32.r_0.01.S_local.k_19.d_4.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	19	4	0	25.01	0.15	24.84	99%	11436	15304	0	25.019477
escherichia_coli.k32.r_0.01.S_local.k_19.d_4.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	19	4	Neg	23.85	0.21	23.63	99%	11436	0	0	23.865367
escherichia_coli.k32.r_0.01.S_local.k_19.d_4.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	19	4	Pos	30.88	0.17	30.68	99%	11436	0	0	30.885504
escherichia_coli.k32.r_0.01.S_local.k_19.d_5.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	19	5	0	25.07	0.19	24.87	99%	11172	15000	0	25.079681
escherichia_coli.k32.r_0.01.S_local.k_19.d_5.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	19	5	Neg	24.20	0.23	23.96	99%	11172	0	0	24.21355
escherichia_coli.k32.r_0.01.S_local.k_19.d_5.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	19	5	Pos	31.08	0.21	30.85	99%	11172	0	0	31.089878
escherichia_coli.k32.r_0.01.S_global.k_21.d_na.t_0	escherichia_coli.k32	0.01	04_fmsi_query	global	21	na	0	25.11	0.17	24.91	99%	8564	9392	0	25.115974
escherichia_coli.k32.r_0.01.S_global.k_21.d_na.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	global	21	na	Neg	23.57	0.13	23.42	99%	8564	0	0	23.580355
escherichia_coli.k32.r_0.01.S_global.k_21.d_na.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	global	21	na	Pos	32.31	0.20	32.10	99%	8532	0	0	32.321525
escherichia_coli.k32.r_0.01.S_local.k_21.d_1.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	21	1	0	25.46	0.18	25.26	99%	12688	18040	0	25.473047
escherichia_coli.k32.r_0.01.S_local.k_21.d_1.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	21	1	Neg	24.30	0.17	24.11	99%	12688	0	0	24.306365
escherichia_coli.k32.r_0.01.S_local.k_21.d_1.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	21	1	Pos	32.87	0.20	32.65	99%	12688	0	0	32.879347
escherichia_coli.k32.r_0.01.S_local.k_21.d_2.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	21	2	0	25.21	0.19	25.00	99%	12688	17880	0	25.220568
escherichia_coli.k32.r_0.01.S_local.k_21.d_2.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	21	2	Neg	24.84	0.20	24.63	99%	12688	0	0	24.850112
escherichia_coli.k32.r_0.01.S_local.k_21.d_2.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	21	2	Pos	37.46	0.19	37.23	99%	12688	0	0	37.468723
escherichia_coli.k32.r_0.01.S_local.k_21.d_3.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	21	3	0	25.16	0.19	24.95	99%	12688	17728	0	25.169076
escherichia_coli.k32.r_0.01.S_local.k_21.d_3.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	21	3	Neg	24.12	0.19	23.91	99%	12688	0	0	24.13092
escherichia_coli.k32.r_0.01.S_local.k_21.d_3.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	21	3	Pos	32.71	0.24	32.45	99%	12688	0	0	32.716006
escherichia_coli.k32.r_0.01.S_local.k_21.d_4.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	21	4	0	25.26	0.25	24.99	99%	12664	17584	0	25.266567
escherichia_coli.k32.r_0.01.S_local.k_21.d_4.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	21	4	Neg	24.16	0.16	23.98	99%	12664	0	0	24.165252
escherichia_coli.k32.r_0.01.S_local.k_21.d_4.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	21	4	Pos	33.23	0.20	33.01	99%	12664	0	0	33.24108
escherichia_coli.k32.r_0.01.S_local.k_21.d_5.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	21	5	0	25.07	0.15	24.90	99%	12428	17416	0	25.074987
escherichia_coli.k32.r_0.01.S_local.k_21.d_5.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	21	5	Neg	24.10	0.20	23.88	99%	12428	0	0	24.111959
escherichia_coli.k32.r_0.01.S_local.k_21.d_5.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	21	5	Pos	32.94	0.21	32.70	99%	12428	0	0	32.945535
escherichia_coli.k32.r_0.01.S_global.k_23.d_na.t_0	escherichia_coli.k32	0.01	04_fmsi_query	global	23	na	0	24.85	0.24	24.59	99%	9324	11248	0	24.862041
escherichia_coli.k32.r_0.01.S_global.k_23.d_na.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	global	23	na	Neg	23.36	0.19	23.16	99%	9324	0	0	23.375283
escherichia_coli.k32.r_0.01.S_global.k_23.d_na.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	global	23	na	Pos	34.17	0.16	33.99	99%	9324	0	0	34.174766
escherichia_coli.k32.r_0.01.S_local.k_23.d_1.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	23	1	0	26.29	0.20	26.07	99%	14008	20352	0	26.298087
escherichia_coli.k32.r_0.01.S_local.k_23.d_1.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	23	1	Neg	24.46	0.15	24.29	99%	14008	0	0	24.464689
escherichia_coli.k32.r_0.01.S_local.k_23.d_1.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	23	1	Pos	34.75	0.26	34.47	99%	14008	0	0	34.756614
escherichia_coli.k32.r_0.01.S_local.k_23.d_2.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	23	2	0	26.17	0.24	25.91	99%	13744	20176	0	26.182533
escherichia_coli.k32.r_0.01.S_local.k_23.d_2.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	23	2	Neg	24.27	0.20	24.06	99%	13744	0	0	24.280443
escherichia_coli.k32.r_0.01.S_local.k_23.d_2.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	23	2	Pos	35.72	0.24	35.46	99%	13960	0	0	35.732439
escherichia_coli.k32.r_0.01.S_local.k_23.d_3.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	23	3	0	26.28	0.21	26.05	99%	13872	20008	0	26.289855
escherichia_coli.k32.r_0.01.S_local.k_23.d_3.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	23	3	Neg	24.26	0.19	24.06	99%	13744	0	0	24.269098
escherichia_coli.k32.r_0.01.S_local.k_23.d_3.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	23	3	Pos	35.28	0.18	35.08	99%	13744	0	0	35.286448
escherichia_coli.k32.r_0.01.S_local.k_23.d_4.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	23	4	0	26.42	0.21	26.20	99%	13744	19832	0	26.434091
escherichia_coli.k32.r_0.01.S_local.k_23.d_4.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	23	4	Neg	25.06	0.21	24.83	99%	13744	0	0	25.066415
escherichia_coli.k32.r_0.01.S_local.k_23.d_4.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	23	4	Pos	36.00	0.18	35.80	99%	13792	0	0	36.006669
escherichia_coli.k32.r_0.01.S_local.k_23.d_5.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	23	5	0	26.20	0.20	25.97	99%	13708	19664	0	26.205412
escherichia_coli.k32.r_0.01.S_local.k_23.d_5.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	23	5	Neg	23.93	0.20	23.72	99%	13708	0	0	23.944158
escherichia_coli.k32.r_0.01.S_local.k_23.d_5.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	23	5	Pos	34.95	0.19	34.74	99%	13708	0	0	34.956026
escherichia_coli.k32.r_0.01.S_global.k_31.d_na.t_0	escherichia_coli.k32	0.01	04_fmsi_query	global	31	na	0	28.37	0.17	28.17	99%	13216	18944	0	28.3763
escherichia_coli.k32.r_0.01.S_global.k_31.d_na.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	global	31	na	Neg	24.79	0.20	24.57	99%	13216	0	0	24.796553
escherichia_coli.k32.r_0.01.S_global.k_31.d_na.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	global	31	na	Pos	44.63	0.17	44.43	99%	13216	0	0	44.639665
escherichia_coli.k32.r_0.01.S_local.k_31.d_1.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	31	1	0	30.46	0.18	30.26	99%	19076	30496	0	30.472817
escherichia_coli.k32.r_0.01.S_local.k_31.d_1.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	31	1	Neg	25.58	0.19	25.37	99%	19076	0	0	25.585904
escherichia_coli.k32.r_0.01.S_local.k_31.d_1.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	31	1	Pos	45.21	0.27	44.91	99%	19076	0	0	45.214023
escherichia_coli.k32.r_0.01.S_local.k_31.d_2.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	31	2	0	28.53	0.18	28.33	99%	18880	30224	0	28.54288
escherichia_coli.k32.r_0.01.S_local.k_31.d_2.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	31	2	Neg	25.48	0.18	25.29	99%	18880	0	0	25.491664
escherichia_coli.k32.r_0.01.S_local.k_31.d_2.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	31	2	Pos	44.83	0.19	44.61	99%	18880	0	0	44.839475
escherichia_coli.k32.r_0.01.S_local.k_31.d_3.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	31	3	0	28.99	0.24	28.73	99%	18852	29968	0	28.997551
escherichia_coli.k32.r_0.01.S_local.k_31.d_3.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	31	3	Neg	25.10	0.25	24.84	99%	18852	0	0	25.11353
escherichia_coli.k32.r_0.01.S_local.k_31.d_3.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	31	3	Pos	44.66	0.16	44.48	99%	18852	0	0	44.674076
escherichia_coli.k32.r_0.01.S_local.k_31.d_4.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	31	4	0	29.36	0.22	29.11	99%	18620	29704	0	29.363658
escherichia_coli.k32.r_0.01.S_local.k_31.d_4.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	31	4	Neg	25.54	0.17	25.36	99%	18620	0	0	25.550606
escherichia_coli.k32.r_0.01.S_local.k_31.d_4.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	31	4	Pos	45.48	0.25	45.21	99%	18620	0	0	45.489734
escherichia_coli.k32.r_0.01.S_local.k_31.d_5.t_0	escherichia_coli.k32	0.01	04_fmsi_query	local	31	5	0	29.80	0.23	29.55	99%	18596	29448	0	29.807721
escherichia_coli.k32.r_0.01.S_local.k_31.d_5.t_Neg	escherichia_coli.k32	0.01	04_fmsi_query	local	31	5	Neg	25.42	0.23	25.17	99%	18596	0	0	25.428097
escherichia_coli.k32.r_0.01.S_local.k_31.d_5.t_Pos	escherichia_coli.k32	0.01	04_fmsi_query	local	31	5	Pos	46.20	0.19	45.99	99%	18596	0	0	46.210454
escherichia_coli.k32.r_0.1.S_global.k_15.d_na.t_0	escherichia_coli.k32	0.1	04_fmsi_query	global	15	na	0	26.07	0.19	25.87	99%	15524	23504	0	26.081894
escherichia_coli.k32.r_0.1.S_global.k_15.d_na.t_Neg	escherichia_coli.k32	0.1	04_fmsi_query	global	15	na	Neg	24.32	0.21	24.10	99%	15524	0	0	24.33289
escherichia_coli.k32.r_0.1.S_global.k_15.d_na.t_Pos	escherichia_coli.k32	0.1	04_fmsi_query	global	15	na	Pos	27.20	0.20	26.98	99%	15524	0	0	27.207692
escherichia_coli.k32.r_0.1.S_local.k_15.d_1.t_0	escherichia_coli.k32	0.1	04_fmsi_query	local	15	1	0	29.03	0.22	28.77	99%	45204	82624	0	29.038843
escherichia_coli.k32.r_0.1.S_local.k_15.d_1.t_Neg	escherichia_coli.k32	0.1	04_fmsi_query	local	15	1	Neg	28.75	0.25	28.49	99%	45204	0	0	28.765453
escherichia_coli.k32.r_0.1.S_local.k_15.d_1.t_Pos	escherichia_coli.k32	0.1	04_fmsi_query	local	15	1	Pos	32.60	0.23	32.35	99%	45204	0	0	32.609215
escherichia_coli.k32.r_0.1.S_local.k_15.d_2.t_0	escherichia_coli.k32	0.1	04_fmsi_query	local	15	2	0	30.68	0.27	30.37	99%	36004	64248	0	30.687784
escherichia_coli.k32.r_0.1.S_local.k_15.d_2.t_Neg	escherichia_coli.k32	0.1	04_fmsi_query	local	15	2	Neg	26.54	0.18	26.35	99%	36004	0	0	26.550815
escherichia_coli.k32.r_0.1.S_local.k_15.d_2.t_Pos	escherichia_coli.k32	0.1	04_fmsi_query	local	15	2	Pos	29.04	0.18	28.85	99%	36004	0	0	29.04722
escherichia_coli.k32.r_0.1.S_local.k_15.d_3.t_0	escherichia_coli.k32	0.1	04_fmsi_query	local	15	3	0	26.29	0.20	26.07	99%	26440	45152	0	26.296366
escherichia_coli.k32.r_0.1.S_local.k_15.d_3.t_Neg	escherichia_coli.k32	0.1	04_fmsi_query	local	15	3	Neg	26.33	0.20	26.11	99%	26440	0	0	26.338796
escherichia_coli.k32.r_0.1.S_local.k_15.d_3.t_Pos	escherichia_coli.k32	0.1	04_fmsi_query	local	15	3	Pos	28.06	0.24	27.81	99%	26440	0	0	28.074205
escherichia_coli.k32.r_0.1.S_local.k_15.d_4.t_0	escherichia_coli.k32	0.1	04_fmsi_query	local	15	4	0	28.39	0.21	28.16	99%	20400	33192	0	28.399839
escherichia_coli.k32.r_0.1.S_local.k_15.d_4.t_Neg	escherichia_coli.k32	0.1	04_fmsi_query	local	15	4	Neg	25.57	0.17	25.39	99%	20400	0	0	25.58098
escherichia_coli.k32.r_0.1.S_local.k_15.d_4.t_Pos	escherichia_coli.k32	0.1	04_fmsi_query	local	15	4	Pos	29.95	0.17	29.77	99%	20400	0	0	29.96387
escherichia_coli.k32.r_0.1.S_local.k_15.d_5.t_0	escherichia_coli.k32	0.1	04_fmsi_query	local	15	5	0	24.93	0.17	24.73	99%	18040	28336	0	24.941502
escherichia_coli.k32.r_0.1.S_local.k_15.d_5.t_Neg	escherichia_coli.k32	0.1	04_fmsi_query	local	15	5	Neg	24.15	0.18	23.96	99%	18040	0	0	24.16264
escherichia_coli.k32.r_0.1.S_local.k_15.d_5.t_Pos	escherichia_coli.k32	0.1	04_fmsi_query	local	15	5	Pos	27.36	0.19	27.15	99%	18040	0	0	27.36514
escherichia_coli.k32.r_0.1.S_global.k_17.d_na.t_0	escherichia_coli.k32	0.1	04_fmsi_query	global	17	na	0	28.93	0.15	28.76	99%	23688	39632	0	28.936466
escherichia_coli.k32.r_0.1.S_global.k_17.d_na.t_Neg	escherichia_coli.k32	0.1	04_fmsi_query	global	17	na	Neg	26.48	0.19	26.27	99%	23688	0	0	26.488877
escherichia_coli.k32.r_0.1.S_global.k_17.d_na.t_Pos	escherichia_coli.k32	0.1	04_fmsi_query	global	17	na	Pos	31.27	0.19	31.06	99%	23688	0	0	31.280229
escherichia_coli.k32.r_0.1.S_local.k_17.d_1.t_0	escherichia_coli.k32	0.1	04_fmsi_query	local	17	1	0	32.35	0.24	32.05	99%	65464	123168	0	32.355544
escherichia_coli.k32.r_0.1.S_local.k_17.d_1.t_Neg	escherichia_coli.k32	0.1	04_fmsi_query	local	17	1	Neg	31.81	0.19	31.60	99%	65464	0	0	31.814638
escherichia_coli.k32.r_0.1.S_local.k_17.d_1.t_Pos	escherichia_coli.k32	0.1	04_fmsi_query	local	17	1	Pos	34.72	0.25	34.45	99%	65464	0	0	34.728265
escherichia_coli.k32.r_0.1.S_local.k_17.d_2.t_0	escherichia_coli.k32	0.1	04_fmsi_query	local	17	2	0	31.69	0.22	31.44	99%	59004	110240	0	31.698414
escherichia_coli.k32.r_0.1.S_local.k_17.d_2.t_Neg	escherichia_coli.k32	0.1	04_fmsi_query	local	17	2	Neg	29.43	0.21	29.20	99%	59004	0	0	29.443401
escherichia_coli.k32.r_0.1.S_local.k_17.d_2.t_Pos	escherichia_coli.k32	0.1	04_fmsi_query	local	17	2	Pos	34.91	0.22	34.67	99%	59004	0	0	34.918361
escherichia_coli.k32.r_0.1.S_local.k_17.d_3.t_0	escherichia_coli.k32	0.1	04_fmsi_query	local	17	3	0	31.36	0.25	31.09	99%	51548	95352	0	31.372534
escherichia_coli.k32.r_0.1.S_local.k_17.d_3.t_Neg	escherichia_coli.k32	0.1	04_fmsi_query	local	17	3	Neg	29.13	0.23	28.89	99%	51548	0	0	29.143577
escherichia_coli.k32.r_0.1.S_local.k_17.d_3.t_Pos	escherichia_coli.k32	0.1	04_fmsi_query	local	17	3	Pos	33.79	0.27	33.51	99%	51548	0	0	33.80258
escherichia_coli.k32.r_0.1.S_local.k_17.d_4.t_0	escherichia_coli.k32	0.1	04_fmsi_query	local	17	4	0	30.32	0.27	30.03	99%	42716	77672	0	30.332251
escherichia_coli.k32.r_0.1.S_local.k_17.d_4.t_Neg	escherichia_coli.k32	0.1	04_fmsi_query	local	17	4	Neg	28.15	0.17	27.97	99%	42716	0	0	28.163525
escherichia_coli.k32.r_0.1.S_local.k_17.d_4.t_Pos	escherichia_coli.k32	0.1	04_fmsi_query	local	17	4	Pos	32.88	0.20	32.67	99%	42716	0	0	32.893
escherichia_coli.k32.r_0.1.S_local.k_17.d_5.t_0	escherichia_coli.k32	0.1	04_fmsi_query	local	17	5	0	30.21	0.20	29.98	99%	34332	60904	0	30.222322
escherichia_coli.k32.r_0.1.S_local.k_17.d_5.t_Neg	escherichia_coli.k32	0.1	04_fmsi_query	local	17	5	Neg	27.75	0.23	27.51	99%	34332	0	0	27.761396
escherichia_coli.k32.r_0.1.S_local.k_17.d_5.t_Pos	escherichia_coli.k32	0.1	04_fmsi_query	local	17	5	Pos	32.93	0.17	32.74	99%	34332	0	0	32.937829
escherichia_coli.k32.r_0.1.S_global.k_19.d_na.t_0	escherichia_coli.k32	0.1	04_fmsi_query	global	19	na	0	29.75	0.20	29.53	99%	29716	51688	0	29.757668
