pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
escherichia_coli.k32.r_0.01.S_none.k_17.d_2.t_Pos	escherichia_coli.k32	0.01	12_sbwt_query	none	17	2	Pos	5.09	0.01	5.07	99%	37564	0	0	5.09958
escherichia_coli.k32.r_0.01.S_none.k_19.d_0.t_0	escherichia_coli.k32	0.01	12_sbwt_query	none	19	0	0	0.63	0.03	0.59	99%	42464	0	0	0.637109
escherichia_coli.k32.r_0.01.S_none.k_19.d_0.t_Neg	escherichia_coli.k32	0.01	12_sbwt_query	none	19	0	Neg	0.54	0.02	0.52	100%	42464	0	0	0.55416
escherichia_coli.k32.r_0.01.S_none.k_19.d_0.t_Pos	escherichia_coli.k32	0.01	12_sbwt_query	none	19	0	Pos	0.97	0.02	0.94	99%	42464	0	0	0.976557
escherichia_coli.k32.r_0.01.S_none.k_19.d_1.t_0	escherichia_coli.k32	0.01	12_sbwt_query	none	19	1	0	1.03	0.01	1.01	99%	36528	0	0	1.039511
escherichia_coli.k32.r_0.01.S_none.k_19.d_1.t_Neg	escherichia_coli.k32	0.01	12_sbwt_query	none	19	1	Neg	0.98	0.02	0.96	99%	36528	0	0	0.99143
escherichia_coli.k32.r_0.01.S_none.k_19.d_1.t_Pos	escherichia_coli.k32	0.01	12_sbwt_query	none	19	1	Pos	1.42	0.04	1.35	97%	36528	111120	0	1.434384
escherichia_coli.k32.r_0.01.S_none.k_19.d_2.t_0	escherichia_coli.k32	0.01	12_sbwt_query	none	19	2	0	3.24	0.01	3.22	99%	39608	0	0	3.248864
escherichia_coli.k32.r_0.01.S_none.k_19.d_2.t_Neg	escherichia_coli.k32	0.01	12_sbwt_query	none	19	2	Neg	2.90	0.01	2.89	99%	39608	0	0	2.913566
escherichia_coli.k32.r_0.01.S_none.k_19.d_2.t_Pos	escherichia_coli.k32	0.01	12_sbwt_query	none	19	2	Pos	6.37	0.01	6.34	99%	39836	0	0	6.375567
escherichia_coli.k32.r_0.01.S_none.k_21.d_0.t_0	escherichia_coli.k32	0.01	12_sbwt_query	none	21	0	0	0.78	0.01	0.76	99%	45760	0	0	0.788173
escherichia_coli.k32.r_0.01.S_none.k_21.d_0.t_Neg	escherichia_coli.k32	0.01	12_sbwt_query	none	21	0	Neg	0.61	0.01	0.59	99%	45760	0	0	0.621549
escherichia_coli.k32.r_0.01.S_none.k_21.d_0.t_Pos	escherichia_coli.k32	0.01	12_sbwt_query	none	21	0	Pos	1.21	0.01	1.19	99%	45760	0	0	1.215689
escherichia_coli.k32.r_0.01.S_none.k_21.d_1.t_0	escherichia_coli.k32	0.01	12_sbwt_query	none	21	1	0	1.06	0.04	1.02	99%	38376	0	0	1.07265
escherichia_coli.k32.r_0.01.S_none.k_21.d_1.t_Neg	escherichia_coli.k32	0.01	12_sbwt_query	none	21	1	Neg	1.12	0.05	1.06	99%	38376	113696	0	1.13205
escherichia_coli.k32.r_0.01.S_none.k_21.d_1.t_Pos	escherichia_coli.k32	0.01	12_sbwt_query	none	21	1	Pos	1.58	0.04	1.50	97%	38376	118928	0	1.588581
escherichia_coli.k32.r_0.01.S_none.k_21.d_2.t_0	escherichia_coli.k32	0.01	12_sbwt_query	none	21	2	0	3.56	0.02	3.53	99%	41720	0	0	3.563855
escherichia_coli.k32.r_0.01.S_none.k_21.d_2.t_Neg	escherichia_coli.k32	0.01	12_sbwt_query	none	21	2	Neg	3.42	0.03	3.39	99%	41720	0	0	3.433411
escherichia_coli.k32.r_0.01.S_none.k_21.d_2.t_Pos	escherichia_coli.k32	0.01	12_sbwt_query	none	21	2	Pos	8.29	0.03	8.25	99%	41828	0	0	8.304348
escherichia_coli.k32.r_0.01.S_none.k_23.d_0.t_0	escherichia_coli.k32	0.01	12_sbwt_query	none	23	0	0	0.84	0.03	0.80	99%	49124	0	0	0.850266
escherichia_coli.k32.r_0.01.S_none.k_23.d_0.t_Neg	escherichia_coli.k32	0.01	12_sbwt_query	none	23	0	Neg	0.74	0.02	0.72	99%	49124	0	0	0.749805
escherichia_coli.k32.r_0.01.S_none.k_23.d_0.t_Pos	escherichia_coli.k32	0.01	12_sbwt_query	none	23	0	Pos	1.55	0.04	1.51	99%	49124	0	0	1.562549
escherichia_coli.k32.r_0.01.S_none.k_23.d_1.t_0	escherichia_coli.k32	0.01	12_sbwt_query	none	23	1	0	1.14	0.02	1.11	99%	40156	0	0	1.153363
escherichia_coli.k32.r_0.01.S_none.k_23.d_1.t_Neg	escherichia_coli.k32	0.01	12_sbwt_query	none	23	1	Neg	1.04	0.02	1.02	99%	40156	0	0	1.053201
escherichia_coli.k32.r_0.01.S_none.k_23.d_1.t_Pos	escherichia_coli.k32	0.01	12_sbwt_query	none	23	1	Pos	1.74	0.04	1.63	96%	40156	126744	0	1.750088
escherichia_coli.k32.r_0.01.S_none.k_23.d_2.t_0	escherichia_coli.k32	0.01	12_sbwt_query	none	23	2	0	4.09	0.04	4.05	99%	43912	0	0	4.102233
escherichia_coli.k32.r_0.01.S_none.k_23.d_2.t_Neg	escherichia_coli.k32	0.01	12_sbwt_query	none	23	2	Neg	3.44	0.04	3.39	99%	43912	0	0	3.448342
escherichia_coli.k32.r_0.01.S_none.k_23.d_2.t_Pos	escherichia_coli.k32	0.01	12_sbwt_query	none	23	2	Pos	9.29	0.04	9.23	99%	43912	0	0	9.296854
escherichia_coli.k32.r_0.01.S_none.k_31.d_0.t_0	escherichia_coli.k32	0.01	12_sbwt_query	none	31	0	0	1.34	0.01	1.31	99%	64752	0	0	1.346996
escherichia_coli.k32.r_0.01.S_none.k_31.d_0.t_Neg	escherichia_coli.k32	0.01	12_sbwt_query	none	31	0	Neg	0.90	0.03	0.86	99%	64752	0	0	0.905887
escherichia_coli.k32.r_0.01.S_none.k_31.d_0.t_Pos	escherichia_coli.k32	0.01	12_sbwt_query	none	31	0	Pos	4.08	0.05	4.02	99%	64904	0	0	4.089308
escherichia_coli.k32.r_0.01.S_none.k_31.d_1.t_0	escherichia_coli.k32	0.01	12_sbwt_query	none	31	1	0	1.93	0.04	1.88	99%	47804	0	0	1.935801
escherichia_coli.k32.r_0.01.S_none.k_31.d_1.t_Neg	escherichia_coli.k32	0.01	12_sbwt_query	none	31	1	Neg	1.30	0.04	1.25	99%	47804	0	0	1.307715
escherichia_coli.k32.r_0.01.S_none.k_31.d_1.t_Pos	escherichia_coli.k32	0.01	12_sbwt_query	none	31	1	Pos	3.01	0.06	2.85	96%	47804	157992	0	3.019814
escherichia_coli.k32.r_0.01.S_none.k_31.d_2.t_0	escherichia_coli.k32	0.01	12_sbwt_query	none	31	2	0	7.48	0.03	7.44	99%	52972	0	0	7.494464
escherichia_coli.k32.r_0.01.S_none.k_31.d_2.t_Neg	escherichia_coli.k32	0.01	12_sbwt_query	none	31	2	Neg	4.09	0.04	4.05	99%	52972	0	0	4.102259
escherichia_coli.k32.r_0.01.S_none.k_31.d_2.t_Pos	escherichia_coli.k32	0.01	12_sbwt_query	none	31	2	Pos	18.53	0.04	18.48	99%	52972	0	0	18.541995
escherichia_coli.k32.r_0.1.S_none.k_15.d_0.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	15	0	0	1.33	0.02	1.30	99%	63432	0	0	1.343422
escherichia_coli.k32.r_0.1.S_none.k_15.d_0.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	15	0	Neg	1.11	0.02	1.08	99%	63432	0	0	1.119025
escherichia_coli.k32.r_0.1.S_none.k_15.d_0.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	15	0	Pos	1.17	0.02	1.14	99%	63432	0	0	1.179763
escherichia_coli.k32.r_0.1.S_none.k_15.d_1.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	15	1	0	1.95	0.03	1.92	99%	49124	0	0	1.962616
escherichia_coli.k32.r_0.1.S_none.k_15.d_1.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	15	1	Neg	1.33	0.06	1.25	98%	49124	95392	0	1.342728
escherichia_coli.k32.r_0.1.S_none.k_15.d_1.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	15	1	Pos	1.66	0.05	1.60	99%	49124	95488	0	1.670312
escherichia_coli.k32.r_0.1.S_none.k_15.d_2.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	15	2	0	5.67	0.05	5.61	99%	62084	0	0	5.683883
escherichia_coli.k32.r_0.1.S_none.k_15.d_2.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	15	2	Neg	5.06	0.07	4.98	99%	62084	0	0	5.067951
escherichia_coli.k32.r_0.1.S_none.k_15.d_2.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	15	2	Pos	7.67	0.07	7.59	99%	62084	0	0	7.685164
escherichia_coli.k32.r_0.1.S_none.k_17.d_0.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	17	0	0	1.34	0.03	1.30	99%	93172	0	0	1.352359
escherichia_coli.k32.r_0.1.S_none.k_17.d_0.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	17	0	Neg	1.06	0.03	1.02	99%	93172	0	0	1.074688
escherichia_coli.k32.r_0.1.S_none.k_17.d_0.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	17	0	Pos	2.15	0.05	2.10	99%	93336	0	0	2.162414
escherichia_coli.k32.r_0.1.S_none.k_17.d_1.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	17	1	0	2.25	0.05	2.19	99%	65016	0	0	2.262151
escherichia_coli.k32.r_0.1.S_none.k_17.d_1.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	17	1	Neg	1.70	0.05	1.63	99%	65016	101840	0	1.714248
escherichia_coli.k32.r_0.1.S_none.k_17.d_1.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	17	1	Pos	2.73	0.07	2.56	96%	65016	103304	0	2.738623
escherichia_coli.k32.r_0.1.S_none.k_17.d_2.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	17	2	0	8.09	0.12	7.96	99%	85312	0	0	8.101138
escherichia_coli.k32.r_0.1.S_none.k_17.d_2.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	17	2	Neg	6.35	0.08	6.26	99%	85312	0	0	6.361628
escherichia_coli.k32.r_0.1.S_none.k_17.d_2.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	17	2	Pos	10.26	0.05	10.20	99%	85312	0	0	10.273792
escherichia_coli.k32.r_0.1.S_none.k_19.d_0.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	19	0	0	2.35	0.08	2.26	99%	121176	0	0	2.363838
escherichia_coli.k32.r_0.1.S_none.k_19.d_0.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	19	0	Neg	1.18	0.04	1.13	99%	121064	0	0	1.189729
escherichia_coli.k32.r_0.1.S_none.k_19.d_0.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	19	0	Pos	2.51	0.07	2.44	99%	121176	0	0	2.52533
escherichia_coli.k32.r_0.1.S_none.k_19.d_1.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	19	1	0	2.92	0.06	2.85	99%	79768	0	0	2.927392
escherichia_coli.k32.r_0.1.S_none.k_19.d_1.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	19	1	Neg	2.61	0.09	2.50	99%	79588	110984	0	2.61889
escherichia_coli.k32.r_0.1.S_none.k_19.d_1.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	19	1	Pos	4.50	0.11	4.36	99%	79768	111112	0	4.506548
escherichia_coli.k32.r_0.1.S_none.k_19.d_2.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	19	2	0	8.86	0.05	8.80	99%	103804	0	0	8.873036
escherichia_coli.k32.r_0.1.S_none.k_19.d_2.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	19	2	Neg	5.70	0.05	5.64	99%	103804	0	0	5.705675
escherichia_coli.k32.r_0.1.S_none.k_19.d_2.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	19	2	Pos	12.32	0.07	12.24	99%	103804	0	0	12.326967
escherichia_coli.k32.r_0.1.S_none.k_21.d_0.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	21	0	0	1.83	0.06	1.76	99%	149748	0	0	1.837336
escherichia_coli.k32.r_0.1.S_none.k_21.d_0.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	21	0	Neg	1.36	0.06	1.29	99%	149748	0	0	1.371328
escherichia_coli.k32.r_0.1.S_none.k_21.d_0.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	21	0	Pos	2.40	0.06	2.33	99%	149748	0	0	2.408077
escherichia_coli.k32.r_0.1.S_none.k_21.d_1.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	21	1	0	3.09	0.04	3.04	99%	94688	0	0	3.097346
escherichia_coli.k32.r_0.1.S_none.k_21.d_1.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	21	1	Neg	2.15	0.09	2.04	99%	94688	117232	0	2.156674
escherichia_coli.k32.r_0.1.S_none.k_21.d_1.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	21	1	Pos	4.20	0.11	4.05	99%	94792	118928	0	4.205942
escherichia_coli.k32.r_0.1.S_none.k_21.d_2.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	21	2	0	10.19	0.12	10.05	99%	121704	0	0	10.196133
escherichia_coli.k32.r_0.1.S_none.k_21.d_2.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	21	2	Neg	6.26	0.04	6.21	99%	121704	0	0	6.274402
escherichia_coli.k32.r_0.1.S_none.k_21.d_2.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	21	2	Pos	14.81	0.04	14.75	99%	121704	0	0	14.821445
escherichia_coli.k32.r_0.1.S_none.k_23.d_0.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	23	0	0	2.07	0.05	2.01	99%	179864	0	0	2.079279
escherichia_coli.k32.r_0.1.S_none.k_23.d_0.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	23	0	Neg	1.36	0.07	1.29	99%	179684	0	0	1.370688
escherichia_coli.k32.r_0.1.S_none.k_23.d_0.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	23	0	Pos	3.56	0.09	3.46	99%	179864	0	0	3.567432
escherichia_coli.k32.r_0.1.S_none.k_23.d_1.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	23	1	0	3.68	0.06	3.61	99%	110568	0	0	3.692222
escherichia_coli.k32.r_0.1.S_none.k_23.d_1.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	23	1	Neg	2.29	0.09	2.16	98%	110568	126744	0	2.29858
escherichia_coli.k32.r_0.1.S_none.k_23.d_1.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	23	1	Pos	4.31	0.07	4.21	99%	110568	126752	0	4.316823
escherichia_coli.k32.r_0.1.S_none.k_23.d_2.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	23	2	0	11.07	0.11	10.94	99%	139980	0	0	11.076006
escherichia_coli.k32.r_0.1.S_none.k_23.d_2.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	23	2	Neg	7.90	0.07	7.82	99%	139980	0	0	7.911342
escherichia_coli.k32.r_0.1.S_none.k_23.d_2.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	23	2	Pos	17.90	0.04	17.84	99%	139980	0	0	17.906761
escherichia_coli.k32.r_0.1.S_none.k_31.d_0.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	31	0	0	4.05	0.18	3.86	99%	314856	0	0	4.062777
escherichia_coli.k32.r_0.1.S_none.k_31.d_0.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	31	0	Neg	2.13	0.17	1.96	99%	314856	0	0	2.142233
escherichia_coli.k32.r_0.1.S_none.k_31.d_0.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	31	0	Pos	4.15	0.09	4.05	99%	314856	0	0	4.16075
escherichia_coli.k32.r_0.1.S_none.k_31.d_1.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	31	1	0	5.73	0.09	5.63	99%	181432	0	0	5.73742
escherichia_coli.k32.r_0.1.S_none.k_31.d_1.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	31	1	Neg	3.39	0.15	3.21	99%	181432	111048	0	3.403384
escherichia_coli.k32.r_0.1.S_none.k_31.d_1.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	31	1	Pos	7.92	0.12	7.76	99%	181432	158000	0	7.929779
escherichia_coli.k32.r_0.1.S_none.k_31.d_2.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	31	2	0	19.48	0.16	19.31	99%	219428	0	0	19.494051
escherichia_coli.k32.r_0.1.S_none.k_31.d_2.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	31	2	Neg	8.76	0.07	8.67	99%	219428	0	0	8.770893
escherichia_coli.k32.r_0.1.S_none.k_31.d_2.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	31	2	Pos	23.41	0.08	23.31	99%	219428	0	0	23.422578
escherichia_coli.k32.r_1.0.S_none.k_15.d_0.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	15	0	0	2.23	0.06	2.16	99%	131740	0	0	2.236217
escherichia_coli.k32.r_1.0.S_none.k_15.d_0.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	15	0	Neg	1.51	0.05	1.45	99%	131552	0	0	1.520273
escherichia_coli.k32.r_1.0.S_none.k_15.d_0.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	15	0	Pos	1.43	0.04	1.38	99%	131552	0	0	1.436602
escherichia_coli.k32.r_1.0.S_none.k_15.d_1.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	15	1	0	3.28	0.08	3.17	99%	95052	95496	0	3.287343
escherichia_coli.k32.r_1.0.S_none.k_15.d_1.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	15	1	Neg	2.05	0.04	1.97	98%	94956	95488	0	2.059962
escherichia_coli.k32.r_1.0.S_none.k_15.d_1.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	15	1	Pos	3.23	0.08	3.14	99%	95052	0	0	3.235345
escherichia_coli.k32.r_1.0.S_none.k_15.d_2.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	15	2	0	8.43	0.14	8.27	99%	133228	0	0	8.439188
escherichia_coli.k32.r_1.0.S_none.k_15.d_2.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	15	2	Neg	7.43	0.07	7.35	99%	133228	0	0	7.442296
escherichia_coli.k32.r_1.0.S_none.k_15.d_2.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	15	2	Pos	7.45	0.05	7.39	99%	133228	0	0	7.459689
escherichia_coli.k32.r_1.0.S_none.k_17.d_0.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	17	0	0	1.83	0.06	1.77	99%	159444	0	0	1.838869
escherichia_coli.k32.r_1.0.S_none.k_17.d_0.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	17	0	Neg	1.28	0.04	1.23	99%	159444	0	0	1.288324
escherichia_coli.k32.r_1.0.S_none.k_17.d_0.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	17	0	Pos	1.79	0.06	1.73	99%	159444	0	0	1.805262
escherichia_coli.k32.r_1.0.S_none.k_17.d_1.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	17	1	0	3.05	0.09	2.93	99%	107220	103312	0	3.056157
escherichia_coli.k32.r_1.0.S_none.k_17.d_1.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	17	1	Neg	2.64	0.10	2.50	98%	107356	103304	0	2.647064
escherichia_coli.k32.r_1.0.S_none.k_17.d_1.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	17	1	Pos	3.58	0.07	3.50	99%	107356	0	0	3.588371
escherichia_coli.k32.r_1.0.S_none.k_17.d_2.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	17	2	0	11.20	0.10	11.09	99%	122112	0	0	11.20882
escherichia_coli.k32.r_1.0.S_none.k_17.d_2.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	17	2	Neg	6.42	0.03	6.37	99%	122112	0	0	6.428379
escherichia_coli.k32.r_1.0.S_none.k_17.d_2.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	17	2	Pos	10.49	0.03	10.44	99%	122112	0	0	10.498665
escherichia_coli.k32.r_1.0.S_none.k_19.d_0.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	19	0	0	2.17	0.11	2.06	99%	167948	0	0	2.182836
escherichia_coli.k32.r_1.0.S_none.k_19.d_0.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	19	0	Neg	1.44	0.05	1.38	99%	167884	0	0	1.447641
escherichia_coli.k32.r_1.0.S_none.k_19.d_0.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	19	0	Pos	2.95	0.06	2.88	99%	167948	0	0	2.95936
escherichia_coli.k32.r_1.0.S_none.k_19.d_1.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	19	1	0	4.00	0.10	3.86	99%	111724	111120	0	4.015115
escherichia_coli.k32.r_1.0.S_none.k_19.d_1.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	19	1	Neg	2.56	0.13	2.37	98%	111724	111120	0	2.574221
escherichia_coli.k32.r_1.0.S_none.k_19.d_1.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	19	1	Pos	3.55	0.05	3.49	99%	111724	0	0	3.558141
escherichia_coli.k32.r_1.0.S_none.k_19.d_2.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	19	2	0	11.60	0.06	11.53	99%	114276	0	0	11.611342
escherichia_coli.k32.r_1.0.S_none.k_19.d_2.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	19	2	Neg	7.11	0.07	7.02	99%	114276	0	0	7.117695
escherichia_coli.k32.r_1.0.S_none.k_19.d_2.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	19	2	Pos	11.64	0.05	11.58	99%	114276	0	0	11.650931
escherichia_coli.k32.r_1.0.S_none.k_21.d_0.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	21	0	0	2.78	0.07	2.70	99%	173852	0	0	2.79186
escherichia_coli.k32.r_1.0.S_none.k_21.d_0.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	21	0	Neg	1.37	0.06	1.31	99%	173820	0	0	1.379231
escherichia_coli.k32.r_1.0.S_none.k_21.d_0.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	21	0	Pos	3.41	0.07	3.32	99%	173852	0	0	3.416764
escherichia_coli.k32.r_1.0.S_none.k_21.d_1.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	21	1	0	4.28	0.10	4.12	98%	115148	118936	0	4.294758
escherichia_coli.k32.r_1.0.S_none.k_21.d_1.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	21	1	Neg	2.66	0.06	2.30	89%	115148	118928	0	2.665046
escherichia_coli.k32.r_1.0.S_none.k_21.d_1.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	21	1	Pos	4.42	0.08	4.33	99%	115148	0	0	4.429033
escherichia_coli.k32.r_1.0.S_none.k_21.d_2.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	21	2	0	11.01	0.10	10.89	99%	115568	0	0	11.016223
escherichia_coli.k32.r_1.0.S_none.k_21.d_2.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	21	2	Neg	5.39	0.05	5.34	99%	115568	0	0	5.40413
escherichia_coli.k32.r_1.0.S_none.k_21.d_2.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	21	2	Pos	12.95	0.03	12.91	99%	115568	0	0	12.959703
escherichia_coli.k32.r_1.0.S_none.k_23.d_0.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	23	0	0	3.30	0.11	3.18	99%	179244	0	0	3.311064
