pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
escherichia_coli.k32.r_0.1.S_none.k_19.d_na.t_Neg	escherichia_coli.k32	0.1	22_cbl_query	none	19	na	Neg	1.27	0.03	1.23	99%	114404	0	0	1.280468
escherichia_coli.k32.r_0.1.S_none.k_19.d_na.t_Pos	escherichia_coli.k32	0.1	22_cbl_query	none	19	na	Pos	1.18	0.07	1.10	99%	114404	0	0	1.184286
escherichia_coli.k32.r_0.1.S_none.k_21.d_na.t_0	escherichia_coli.k32	0.1	22_cbl_query	none	21	na	0	1.23	0.08	1.15	99%	115468	126240	0	1.243098
escherichia_coli.k32.r_0.1.S_none.k_21.d_na.t_Neg	escherichia_coli.k32	0.1	22_cbl_query	none	21	na	Neg	1.17	0.04	1.13	99%	115468	0	0	1.183084
escherichia_coli.k32.r_0.1.S_none.k_21.d_na.t_Pos	escherichia_coli.k32	0.1	22_cbl_query	none	21	na	Pos	1.22	0.13	1.09	99%	115468	0	0	1.231482
escherichia_coli.k32.r_0.1.S_none.k_23.d_na.t_0	escherichia_coli.k32	0.1	22_cbl_query	none	23	na	0	1.26	0.09	1.17	99%	128408	158016	0	1.27165
escherichia_coli.k32.r_0.1.S_none.k_23.d_na.t_Neg	escherichia_coli.k32	0.1	22_cbl_query	none	23	na	Neg	1.22	0.05	1.16	99%	128408	0	0	1.229707
escherichia_coli.k32.r_0.1.S_none.k_23.d_na.t_Pos	escherichia_coli.k32	0.1	22_cbl_query	none	23	na	Pos	1.29	0.09	1.20	99%	128408	0	0	1.302127
escherichia_coli.k32.r_0.1.S_none.k_31.d_na.t_0	escherichia_coli.k32	0.1	22_cbl_query	none	31	na	0	2.00	0.14	1.85	99%	166576	238912	0	2.013639
escherichia_coli.k32.r_0.1.S_none.k_31.d_na.t_Neg	escherichia_coli.k32	0.1	22_cbl_query	none	31	na	Neg	1.54	0.08	1.46	99%	166576	0	0	1.55051
escherichia_coli.k32.r_0.1.S_none.k_31.d_na.t_Pos	escherichia_coli.k32	0.1	22_cbl_query	none	31	na	Pos	1.60	0.10	1.49	99%	166576	0	0	1.608439
escherichia_coli.k32.r_1.0.S_none.k_15.d_na.t_0	escherichia_coli.k32	1.0	22_cbl_query	none	15	na	0	2.93	0.26	2.65	99%	265620	594112	0	2.937313
escherichia_coli.k32.r_1.0.S_none.k_15.d_na.t_Neg	escherichia_coli.k32	1.0	22_cbl_query	none	15	na	Neg	2.80	0.13	2.65	99%	265620	0	0	2.805528
escherichia_coli.k32.r_1.0.S_none.k_15.d_na.t_Pos	escherichia_coli.k32	1.0	22_cbl_query	none	15	na	Pos	2.83	0.16	2.66	99%	265620	0	0	2.843711
escherichia_coli.k32.r_1.0.S_none.k_17.d_na.t_0	escherichia_coli.k32	1.0	22_cbl_query	none	17	na	0	3.67	0.31	3.34	99%	319488	748912	0	3.674199
escherichia_coli.k32.r_1.0.S_none.k_17.d_na.t_Neg	escherichia_coli.k32	1.0	22_cbl_query	none	17	na	Neg	3.33	0.20	3.13	99%	319488	0	0	3.344845
escherichia_coli.k32.r_1.0.S_none.k_17.d_na.t_Pos	escherichia_coli.k32	1.0	22_cbl_query	none	17	na	Pos	3.66	0.23	3.42	99%	319488	0	0	3.667292
escherichia_coli.k32.r_1.0.S_none.k_19.d_na.t_0	escherichia_coli.k32	1.0	22_cbl_query	none	19	na	0	3.86	0.50	3.34	99%	480556	1054672	0	3.865766
escherichia_coli.k32.r_1.0.S_none.k_19.d_na.t_Neg	escherichia_coli.k32	1.0	22_cbl_query	none	19	na	Neg	3.89	0.34	3.54	99%	480556	0	0	3.896735
escherichia_coli.k32.r_1.0.S_none.k_19.d_na.t_Pos	escherichia_coli.k32	1.0	22_cbl_query	none	19	na	Pos	3.72	0.34	3.37	99%	480556	0	0	3.724761
escherichia_coli.k32.r_1.0.S_none.k_21.d_na.t_0	escherichia_coli.k32	1.0	22_cbl_query	none	21	na	0	4.18	0.46	3.70	99%	527760	1098624	0	4.185996
escherichia_coli.k32.r_1.0.S_none.k_21.d_na.t_Neg	escherichia_coli.k32	1.0	22_cbl_query	none	21	na	Neg	3.94	0.28	3.65	99%	527760	0	0	3.946386
escherichia_coli.k32.r_1.0.S_none.k_21.d_na.t_Pos	escherichia_coli.k32	1.0	22_cbl_query	none	21	na	Pos	3.95	0.36	3.58	99%	527760	0	0	3.963221
escherichia_coli.k32.r_1.0.S_none.k_23.d_na.t_0	escherichia_coli.k32	1.0	22_cbl_query	none	23	na	0	3.93	0.74	3.11	98%	747940	1417896	0	3.94038
escherichia_coli.k32.r_1.0.S_none.k_23.d_na.t_Neg	escherichia_coli.k32	1.0	22_cbl_query	none	23	na	Neg	3.73	0.44	3.28	99%	747940	0	0	3.737081
escherichia_coli.k32.r_1.0.S_none.k_23.d_na.t_Pos	escherichia_coli.k32	1.0	22_cbl_query	none	23	na	Pos	3.82	0.54	3.26	99%	747940	0	0	3.825036
escherichia_coli.k32.r_1.0.S_none.k_31.d_na.t_0	escherichia_coli.k32	1.0	22_cbl_query	none	31	na	0	7.88	2.11	5.62	98%	2057896	2245272	0	7.889218
escherichia_coli.k32.r_1.0.S_none.k_31.d_na.t_Neg	escherichia_coli.k32	1.0	22_cbl_query	none	31	na	Neg	6.40	1.02	5.37	99%	2057896	0	0	6.412447
escherichia_coli.k32.r_1.0.S_none.k_31.d_na.t_Pos	escherichia_coli.k32	1.0	22_cbl_query	none	31	na	Pos	6.30	1.12	5.16	99%	2057896	0	0	6.305755
sars-cov-2_pangenome_k32.r_0.01.S_none.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	15	na	0	0.37	0.01	0.36	99%	16124	896	0	0.377291
sars-cov-2_pangenome_k32.r_0.01.S_none.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	15	na	Neg	0.37	0.00	0.36	99%	16124	0	0	0.374542
sars-cov-2_pangenome_k32.r_0.01.S_none.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	15	na	Pos	0.42	0.01	0.40	99%	16124	0	0	0.424994
sars-cov-2_pangenome_k32.r_0.01.S_none.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	17	na	0	0.39	0.00	0.38	100%	16496	1024	0	0.397578
sars-cov-2_pangenome_k32.r_0.01.S_none.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	17	na	Neg	0.38	0.00	0.38	99%	16496	0	0	0.390714
sars-cov-2_pangenome_k32.r_0.01.S_none.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	17	na	Pos	0.44	0.00	0.43	99%	16496	0	0	0.450475
sars-cov-2_pangenome_k32.r_0.01.S_none.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	19	na	0	0.41	0.01	0.40	99%	16732	1248	0	0.422952
sars-cov-2_pangenome_k32.r_0.01.S_none.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	19	na	Neg	0.40	0.00	0.39	99%	16732	0	0	0.412053
sars-cov-2_pangenome_k32.r_0.01.S_none.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	19	na	Pos	0.47	0.01	0.45	100%	16732	0	0	0.474807
sars-cov-2_pangenome_k32.r_0.01.S_none.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	21	na	0	0.44	0.01	0.43	99%	16904	1352	0	0.454113
sars-cov-2_pangenome_k32.r_0.01.S_none.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	21	na	Neg	0.42	0.00	0.42	100%	16904	0	0	0.428872
sars-cov-2_pangenome_k32.r_0.01.S_none.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	21	na	Pos	0.48	0.00	0.48	99%	16904	0	0	0.492756
sars-cov-2_pangenome_k32.r_0.01.S_none.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	23	na	0	0.49	0.00	0.48	99%	17028	1592	0	0.498485
sars-cov-2_pangenome_k32.r_0.01.S_none.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	23	na	Neg	0.46	0.01	0.44	99%	17028	0	0	0.467862
sars-cov-2_pangenome_k32.r_0.01.S_none.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	23	na	Pos	0.53	0.00	0.52	100%	17028	0	0	0.537566
sars-cov-2_pangenome_k32.r_0.01.S_none.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	31	na	0	0.71	0.02	0.69	99%	17348	2392	0	0.721289
sars-cov-2_pangenome_k32.r_0.01.S_none.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	31	na	Neg	0.66	0.00	0.65	99%	17348	0	0	0.668678
sars-cov-2_pangenome_k32.r_0.01.S_none.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	31	na	Pos	0.73	0.00	0.73	99%	17348	0	0	0.744032
sars-cov-2_pangenome_k32.r_0.1.S_none.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	15	na	0	0.48	0.02	0.46	100%	33420	7336	0	0.493674
sars-cov-2_pangenome_k32.r_0.1.S_none.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	15	na	Neg	0.44	0.02	0.42	100%	33420	0	0	0.453946
sars-cov-2_pangenome_k32.r_0.1.S_none.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	15	na	Pos	0.55	0.01	0.53	99%	33420	0	0	0.555042
sars-cov-2_pangenome_k32.r_0.1.S_none.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	17	na	0	0.51	0.02	0.49	99%	34120	7968	0	0.519306
sars-cov-2_pangenome_k32.r_0.1.S_none.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	17	na	Neg	0.47	0.01	0.45	99%	34120	0	0	0.474387
sars-cov-2_pangenome_k32.r_0.1.S_none.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	17	na	Pos	0.57	0.02	0.55	99%	34120	0	0	0.579873
sars-cov-2_pangenome_k32.r_0.1.S_none.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	19	na	0	0.54	0.01	0.53	100%	34188	9664	0	0.550669
sars-cov-2_pangenome_k32.r_0.1.S_none.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	19	na	Neg	0.49	0.01	0.47	99%	34188	0	0	0.498735
sars-cov-2_pangenome_k32.r_0.1.S_none.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	19	na	Pos	0.59	0.02	0.57	99%	34188	0	0	0.602587
sars-cov-2_pangenome_k32.r_0.1.S_none.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	21	na	0	0.59	0.01	0.58	100%	33812	10168	0	0.597769
sars-cov-2_pangenome_k32.r_0.1.S_none.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	21	na	Neg	0.52	0.01	0.50	99%	33812	0	0	0.526163
sars-cov-2_pangenome_k32.r_0.1.S_none.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	21	na	Pos	0.63	0.01	0.62	99%	33812	0	0	0.643892
sars-cov-2_pangenome_k32.r_0.1.S_none.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	23	na	0	0.63	0.02	0.61	99%	33952	12264	0	0.637151
sars-cov-2_pangenome_k32.r_0.1.S_none.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	23	na	Neg	0.55	0.00	0.55	99%	33952	0	0	0.559943
sars-cov-2_pangenome_k32.r_0.1.S_none.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	23	na	Pos	0.67	0.02	0.65	100%	33952	0	0	0.676742
sars-cov-2_pangenome_k32.r_0.1.S_none.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	31	na	0	0.87	0.03	0.83	99%	36152	19296	0	0.882558
sars-cov-2_pangenome_k32.r_0.1.S_none.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	31	na	Neg	0.75	0.02	0.73	99%	36152	0	0	0.76354
sars-cov-2_pangenome_k32.r_0.1.S_none.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	31	na	Pos	0.90	0.04	0.85	99%	36152	0	0	0.906984
sars-cov-2_pangenome_k32.r_0.2.S_none.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	15	na	0	0.57	0.02	0.55	99%	44816	12760	0	0.583479
sars-cov-2_pangenome_k32.r_0.2.S_none.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	15	na	Neg	0.51	0.02	0.48	99%	44816	0	0	0.519533
sars-cov-2_pangenome_k32.r_0.2.S_none.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	15	na	Pos	0.63	0.02	0.61	100%	44816	0	0	0.640443
sars-cov-2_pangenome_k32.r_0.2.S_none.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	17	na	0	0.60	0.03	0.57	99%	44844	13728	0	0.610994
sars-cov-2_pangenome_k32.r_0.2.S_none.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	17	na	Neg	0.54	0.02	0.51	99%	44844	0	0	0.544708
sars-cov-2_pangenome_k32.r_0.2.S_none.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	17	na	Pos	0.65	0.01	0.64	99%	44844	0	0	0.664187
sars-cov-2_pangenome_k32.r_0.2.S_none.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	19	na	0	0.64	0.02	0.62	100%	44448	16968	0	0.648554
sars-cov-2_pangenome_k32.r_0.2.S_none.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	19	na	Neg	0.56	0.01	0.54	99%	44448	0	0	0.572189
sars-cov-2_pangenome_k32.r_0.2.S_none.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	19	na	Pos	0.68	0.03	0.65	99%	44448	0	0	0.690201
sars-cov-2_pangenome_k32.r_0.2.S_none.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	21	na	0	0.68	0.02	0.65	99%	43676	17896	0	0.685408
sars-cov-2_pangenome_k32.r_0.2.S_none.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	21	na	Neg	0.58	0.02	0.56	100%	43676	0	0	0.593346
sars-cov-2_pangenome_k32.r_0.2.S_none.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	21	na	Pos	0.71	0.01	0.70	100%	43676	0	0	0.720592
sars-cov-2_pangenome_k32.r_0.2.S_none.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	23	na	0	0.71	0.02	0.69	99%	43988	22016	0	0.717974
sars-cov-2_pangenome_k32.r_0.2.S_none.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	23	na	Neg	0.61	0.00	0.60	100%	43988	0	0	0.617817
sars-cov-2_pangenome_k32.r_0.2.S_none.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	23	na	Pos	0.74	0.02	0.71	99%	43988	0	0	0.750056
sars-cov-2_pangenome_k32.r_0.2.S_none.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	31	na	0	1.02	0.02	0.99	99%	52144	36176	0	1.031174
sars-cov-2_pangenome_k32.r_0.2.S_none.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	31	na	Neg	0.82	0.02	0.80	99%	52144	0	0	0.833268
sars-cov-2_pangenome_k32.r_0.2.S_none.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	31	na	Pos	1.02	0.02	0.99	100%	52144	0	0	1.024566
sars-cov-2_pangenome_k32.r_0.3.S_none.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	15	na	0	0.64	0.02	0.61	99%	52420	17320	0	0.647139
sars-cov-2_pangenome_k32.r_0.3.S_none.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	15	na	Neg	0.56	0.01	0.54	99%	52420	0	0	0.571093
sars-cov-2_pangenome_k32.r_0.3.S_none.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	15	na	Pos	0.68	0.02	0.66	100%	52420	0	0	0.693472
sars-cov-2_pangenome_k32.r_0.3.S_none.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	17	na	0	0.66	0.03	0.63	99%	51904	18640	0	0.667983
sars-cov-2_pangenome_k32.r_0.3.S_none.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	17	na	Neg	0.58	0.02	0.56	99%	51904	0	0	0.589254
sars-cov-2_pangenome_k32.r_0.3.S_none.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	17	na	Pos	0.69	0.03	0.66	100%	51904	0	0	0.701501
sars-cov-2_pangenome_k32.r_0.3.S_none.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	19	na	0	0.70	0.02	0.68	99%	51456	23464	0	0.712399
sars-cov-2_pangenome_k32.r_0.3.S_none.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	19	na	Neg	0.61	0.00	0.60	100%	51456	0	0	0.622075
sars-cov-2_pangenome_k32.r_0.3.S_none.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	19	na	Pos	0.74	0.02	0.72	100%	51456	0	0	0.752541
sars-cov-2_pangenome_k32.r_0.3.S_none.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	21	na	0	0.74	0.02	0.71	99%	50356	24856	0	0.747731
sars-cov-2_pangenome_k32.r_0.3.S_none.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	21	na	Neg	0.63	0.01	0.62	99%	50356	0	0	0.644442
sars-cov-2_pangenome_k32.r_0.3.S_none.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	21	na	Pos	0.76	0.03	0.73	99%	50356	0	0	0.770722
sars-cov-2_pangenome_k32.r_0.3.S_none.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	23	na	0	0.78	0.01	0.76	99%	51412	31072	0	0.789922
sars-cov-2_pangenome_k32.r_0.3.S_none.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	23	na	Neg	0.66	0.01	0.65	99%	51412	0	0	0.672731
sars-cov-2_pangenome_k32.r_0.3.S_none.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	23	na	Pos	0.80	0.02	0.78	99%	51412	0	0	0.811103
sars-cov-2_pangenome_k32.r_0.3.S_none.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	31	na	0	1.15	0.03	1.11	99%	70820	52504	0	1.154057
sars-cov-2_pangenome_k32.r_0.3.S_none.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	31	na	Neg	0.91	0.04	0.86	99%	70820	0	0	0.918962
sars-cov-2_pangenome_k32.r_0.3.S_none.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	31	na	Pos	1.12	0.04	1.07	99%	70820	0	0	1.126487
sars-cov-2_pangenome_k32.r_0.4.S_none.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	15	na	0	0.68	0.04	0.64	99%	57920	21400	0	0.690363
sars-cov-2_pangenome_k32.r_0.4.S_none.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	15	na	Neg	0.60	0.02	0.57	99%	57920	0	0	0.608502
sars-cov-2_pangenome_k32.r_0.4.S_none.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	15	na	Pos	0.71	0.02	0.68	99%	57920	0	0	0.721981
sars-cov-2_pangenome_k32.r_0.4.S_none.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	17	na	0	0.71	0.02	0.69	100%	57080	23096	0	0.722584
sars-cov-2_pangenome_k32.r_0.4.S_none.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	17	na	Neg	0.62	0.01	0.60	99%	57080	0	0	0.632254
sars-cov-2_pangenome_k32.r_0.4.S_none.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	17	na	Pos	0.73	0.02	0.71	99%	57080	0	0	0.741963
sars-cov-2_pangenome_k32.r_0.4.S_none.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	19	na	0	0.75	0.02	0.73	99%	56884	29536	0	0.762859
sars-cov-2_pangenome_k32.r_0.4.S_none.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	19	na	Neg	0.66	0.03	0.63	99%	56884	0	0	0.670134
sars-cov-2_pangenome_k32.r_0.4.S_none.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	19	na	Pos	0.78	0.02	0.76	100%	56884	0	0	0.78552
sars-cov-2_pangenome_k32.r_0.4.S_none.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	21	na	0	0.80	0.05	0.75	99%	55592	31448	0	0.807817
sars-cov-2_pangenome_k32.r_0.4.S_none.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	21	na	Neg	0.68	0.02	0.66	100%	55592	0	0	0.686816
sars-cov-2_pangenome_k32.r_0.4.S_none.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	21	na	Pos	0.80	0.04	0.75	99%	55592	0	0	0.812199
