pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
escherichia_coli.k32.r_1.0.S_prophasm.k_15.d_na.t_index	escherichia_coli.k32	1.0	26_sshash	prophasm	15	na	index	20.39	2.95	188.00	936%	2227180	0	1385640	20.401333
escherichia_coli.k32.r_1.0.S_prophasm.k_17.d_na.t_index	escherichia_coli.k32	1.0	26_sshash	prophasm	17	na	index	11.78	1.49	14.89	139%	1145956	0	1241000	11.786498
escherichia_coli.k32.r_1.0.S_prophasm.k_19.d_na.t_index	escherichia_coli.k32	1.0	26_sshash	prophasm	19	na	index	11.61	1.38	10.44	101%	1081668	0	1174848	11.62277
escherichia_coli.k32.r_1.0.S_prophasm.k_21.d_na.t_index	escherichia_coli.k32	1.0	26_sshash	prophasm	21	na	index	12.90	1.70	11.84	104%	1074184	0	1186048	12.912081
escherichia_coli.k32.r_1.0.S_prophasm.k_23.d_na.t_index	escherichia_coli.k32	1.0	26_sshash	prophasm	23	na	index	14.95	1.58	14.88	110%	1158084	0	1311912	14.960042
escherichia_coli.k32.r_1.0.S_prophasm.k_31.d_na.t_index	escherichia_coli.k32	1.0	26_sshash	prophasm	31	na	index	22.80	2.39	25.77	123%	1246880	0	1626832	22.808523
sars-cov-2_pangenome_k32.r_0.01.S_prophasm.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.01	26_sshash	prophasm	15	na	index	0.04	0.03	0.02	121%	9508	0	3096	0.051451
sars-cov-2_pangenome_k32.r_0.01.S_prophasm.k_17.d_na.t_index	sars-cov-2_pangenome_k32	0.01	26_sshash	prophasm	17	na	index	0.04	0.02	0.03	114%	10452	0	4120	0.052383
sars-cov-2_pangenome_k32.r_0.01.S_prophasm.k_19.d_na.t_index	sars-cov-2_pangenome_k32	0.01	26_sshash	prophasm	19	na	index	0.05	0.03	0.03	121%	11352	0	5088	0.061548
sars-cov-2_pangenome_k32.r_0.01.S_prophasm.k_21.d_na.t_index	sars-cov-2_pangenome_k32	0.01	26_sshash	prophasm	21	na	index	0.06	0.03	0.04	128%	12776	0	5896	0.070091
sars-cov-2_pangenome_k32.r_0.01.S_prophasm.k_23.d_na.t_index	sars-cov-2_pangenome_k32	0.01	26_sshash	prophasm	23	na	index	0.06	0.03	0.05	125%	13348	0	6608	0.072299
sars-cov-2_pangenome_k32.r_0.01.S_prophasm.k_31.d_na.t_index	sars-cov-2_pangenome_k32	0.01	26_sshash	prophasm	31	na	index	0.08	0.03	0.07	126%	15780	0	9536	0.092596
sars-cov-2_pangenome_k32.r_0.1.S_prophasm.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.1	26_sshash	prophasm	15	na	index	0.15	0.05	0.11	105%	30012	0	22616	0.165967
sars-cov-2_pangenome_k32.r_0.1.S_prophasm.k_17.d_na.t_index	sars-cov-2_pangenome_k32	0.1	26_sshash	prophasm	17	na	index	0.20	0.05	0.17	111%	38712	0	29408	0.211935
sars-cov-2_pangenome_k32.r_0.1.S_prophasm.k_19.d_na.t_index	sars-cov-2_pangenome_k32	0.1	26_sshash	prophasm	19	na	index	0.27	0.09	0.24	120%	49016	0	37520	0.280204
sars-cov-2_pangenome_k32.r_0.1.S_prophasm.k_21.d_na.t_index	sars-cov-2_pangenome_k32	0.1	26_sshash	prophasm	21	na	index	0.32	0.13	0.29	131%	54496	0	45984	0.326678
sars-cov-2_pangenome_k32.r_0.1.S_prophasm.k_23.d_na.t_index	sars-cov-2_pangenome_k32	0.1	26_sshash	prophasm	23	na	index	0.40	0.14	0.38	131%	62444	0	53368	0.412879
sars-cov-2_pangenome_k32.r_0.1.S_prophasm.k_31.d_na.t_index	sars-cov-2_pangenome_k32	0.1	26_sshash	prophasm	31	na	index	0.55	0.18	0.57	136%	81900	0	78920	0.560592
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.2	26_sshash	prophasm	15	na	index	0.26	0.06	0.21	102%	50772	0	39960	0.274986
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_17.d_na.t_index	sars-cov-2_pangenome_k32	0.2	26_sshash	prophasm	17	na	index	0.34	0.06	0.30	108%	61004	0	50696	0.350104
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_19.d_na.t_index	sars-cov-2_pangenome_k32	0.2	26_sshash	prophasm	19	na	index	0.46	0.12	0.40	114%	73860	0	64072	0.471931
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_21.d_na.t_index	sars-cov-2_pangenome_k32	0.2	26_sshash	prophasm	21	na	index	0.54	0.15	0.53	125%	94420	0	78672	0.554269
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_23.d_na.t_index	sars-cov-2_pangenome_k32	0.2	26_sshash	prophasm	23	na	index	0.67	0.21	0.64	127%	105904	0	92184	0.677495
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_31.d_na.t_index	sars-cov-2_pangenome_k32	0.2	26_sshash	prophasm	31	na	index	1.01	0.35	0.93	127%	137980	0	136760	1.018878
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.3	26_sshash	prophasm	15	na	index	0.36	0.08	0.28	102%	59972	0	53504	0.368434
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_17.d_na.t_index	sars-cov-2_pangenome_k32	0.3	26_sshash	prophasm	17	na	index	0.47	0.11	0.39	106%	87468	0	67440	0.479022
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_19.d_na.t_index	sars-cov-2_pangenome_k32	0.3	26_sshash	prophasm	19	na	index	0.57	0.15	0.49	115%	100612	0	83880	0.576133
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_21.d_na.t_index	sars-cov-2_pangenome_k32	0.3	26_sshash	prophasm	21	na	index	0.72	0.18	0.70	121%	112560	0	102672	0.734808
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_23.d_na.t_index	sars-cov-2_pangenome_k32	0.3	26_sshash	prophasm	23	na	index	0.91	0.23	0.90	124%	128540	0	121000	0.922587
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_31.d_na.t_index	sars-cov-2_pangenome_k32	0.3	26_sshash	prophasm	31	na	index	1.36	0.37	1.31	123%	173036	0	179072	1.374114
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.4	26_sshash	prophasm	15	na	index	0.43	0.10	0.33	101%	82104	0	63856	0.435976
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_17.d_na.t_index	sars-cov-2_pangenome_k32	0.4	26_sshash	prophasm	17	na	index	0.55	0.11	0.47	106%	93700	0	79400	0.559827
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_19.d_na.t_index	sars-cov-2_pangenome_k32	0.4	26_sshash	prophasm	19	na	index	0.68	0.16	0.58	110%	112420	0	98048	0.686622
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_21.d_na.t_index	sars-cov-2_pangenome_k32	0.4	26_sshash	prophasm	21	na	index	0.83	0.22	0.77	119%	126004	0	119944	0.841717
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_23.d_na.t_index	sars-cov-2_pangenome_k32	0.4	26_sshash	prophasm	23	na	index	1.02	0.31	0.98	125%	145036	0	140408	1.031308
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_31.d_na.t_index	sars-cov-2_pangenome_k32	0.4	26_sshash	prophasm	31	na	index	1.61	0.35	1.61	122%	195996	0	206888	1.620673
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.5	26_sshash	prophasm	15	na	index	0.48	0.12	0.36	102%	88712	0	70536	0.489063
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_17.d_na.t_index	sars-cov-2_pangenome_k32	0.5	26_sshash	prophasm	17	na	index	0.62	0.14	0.52	105%	98684	0	87160	0.63327
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_19.d_na.t_index	sars-cov-2_pangenome_k32	0.5	26_sshash	prophasm	19	na	index	0.78	0.21	0.66	111%	112324	0	106864	0.792437
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_21.d_na.t_index	sars-cov-2_pangenome_k32	0.5	26_sshash	prophasm	21	na	index	0.94	0.28	0.83	118%	140472	0	130160	0.952636
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_23.d_na.t_index	sars-cov-2_pangenome_k32	0.5	26_sshash	prophasm	23	na	index	1.16	0.38	1.05	123%	152808	0	151984	1.169578
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_31.d_na.t_index	sars-cov-2_pangenome_k32	0.5	26_sshash	prophasm	31	na	index	1.79	0.54	1.62	120%	208320	0	221520	1.801393
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.6	26_sshash	prophasm	15	na	index	0.51	0.10	0.41	101%	92044	0	74168	0.524477
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_17.d_na.t_index	sars-cov-2_pangenome_k32	0.6	26_sshash	prophasm	17	na	index	0.65	0.13	0.56	106%	102260	0	90776	0.657901
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_19.d_na.t_index	sars-cov-2_pangenome_k32	0.6	26_sshash	prophasm	19	na	index	0.79	0.17	0.71	111%	117792	0	110496	0.804817
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_21.d_na.t_index	sars-cov-2_pangenome_k32	0.6	26_sshash	prophasm	21	na	index	1.01	0.23	0.94	115%	140700	0	134008	1.019254
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_23.d_na.t_index	sars-cov-2_pangenome_k32	0.6	26_sshash	prophasm	23	na	index	1.19	0.33	1.15	124%	156508	0	155800	1.201748
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_31.d_na.t_index	sars-cov-2_pangenome_k32	0.6	26_sshash	prophasm	31	na	index	1.90	0.42	1.92	123%	210512	0	224064	1.912189
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.7	26_sshash	prophasm	15	na	index	0.53	0.12	0.41	101%	90544	0	74752	0.542393
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_17.d_na.t_index	sars-cov-2_pangenome_k32	0.7	26_sshash	prophasm	17	na	index	0.70	0.13	0.60	105%	102268	0	90416	0.705381
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_19.d_na.t_index	sars-cov-2_pangenome_k32	0.7	26_sshash	prophasm	19	na	index	0.81	0.20	0.70	112%	119808	0	109200	0.820148
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_21.d_na.t_index	sars-cov-2_pangenome_k32	0.7	26_sshash	prophasm	21	na	index	1.02	0.23	0.99	119%	138204	0	131576	1.029994
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_23.d_na.t_index	sars-cov-2_pangenome_k32	0.7	26_sshash	prophasm	23	na	index	1.26	0.29	1.24	122%	152376	0	152080	1.266692
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_31.d_na.t_index	sars-cov-2_pangenome_k32	0.7	26_sshash	prophasm	31	na	index	1.85	0.43	1.80	121%	201500	0	214408	1.856132
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.8	26_sshash	prophasm	15	na	index	0.51	0.10	0.41	101%	79668	0	72040	0.522445
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_17.d_na.t_index	sars-cov-2_pangenome_k32	0.8	26_sshash	prophasm	17	na	index	0.70	0.15	0.59	106%	90364	0	86120	0.711491
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_19.d_na.t_index	sars-cov-2_pangenome_k32	0.8	26_sshash	prophasm	19	na	index	0.81	0.18	0.71	111%	110376	0	103000	0.819412
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_21.d_na.t_index	sars-cov-2_pangenome_k32	0.8	26_sshash	prophasm	21	na	index	0.97	0.24	0.92	120%	125192	0	122584	0.982959
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_23.d_na.t_index	sars-cov-2_pangenome_k32	0.8	26_sshash	prophasm	23	na	index	1.19	0.31	1.18	125%	150176	0	140952	1.203955
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_31.d_na.t_index	sars-cov-2_pangenome_k32	0.8	26_sshash	prophasm	31	na	index	1.82	0.39	1.81	121%	202544	0	192464	1.832553
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.9	26_sshash	prophasm	15	na	index	0.50	0.11	0.40	101%	76792	0	66672	0.509991
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_17.d_na.t_index	sars-cov-2_pangenome_k32	0.9	26_sshash	prophasm	17	na	index	0.64	0.13	0.55	106%	82620	0	77600	0.648261
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_19.d_na.t_index	sars-cov-2_pangenome_k32	0.9	26_sshash	prophasm	19	na	index	0.80	0.17	0.72	111%	95864	0	92000	0.810914
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_21.d_na.t_index	sars-cov-2_pangenome_k32	0.9	26_sshash	prophasm	21	na	index	0.95	0.25	0.90	121%	109868	0	107944	0.961787
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_23.d_na.t_index	sars-cov-2_pangenome_k32	0.9	26_sshash	prophasm	23	na	index	1.10	0.28	1.09	124%	122884	0	121656	1.108607
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_31.d_na.t_index	sars-cov-2_pangenome_k32	0.9	26_sshash	prophasm	31	na	index	1.60	0.30	1.67	123%	157672	0	156944	1.61003
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_15.d_na.t_index	sars-cov-2_pangenome_k32	1.0	26_sshash	prophasm	15	na	index	0.45	0.11	0.35	101%	65552	0	58392	0.458346
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_17.d_na.t_index	sars-cov-2_pangenome_k32	1.0	26_sshash	prophasm	17	na	index	0.58	0.10	0.52	107%	69632	0	65552	0.592617
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_19.d_na.t_index	sars-cov-2_pangenome_k32	1.0	26_sshash	prophasm	19	na	index	0.70	0.15	0.65	114%	78592	0	75624	0.710231
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_21.d_na.t_index	sars-cov-2_pangenome_k32	1.0	26_sshash	prophasm	21	na	index	0.84	0.17	0.87	124%	90776	0	86408	0.853084
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_23.d_na.t_index	sars-cov-2_pangenome_k32	1.0	26_sshash	prophasm	23	na	index	0.96	0.20	1.04	129%	100648	0	94320	0.966818
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_31.d_na.t_index	sars-cov-2_pangenome_k32	1.0	26_sshash	prophasm	31	na	index	1.34	0.20	1.44	122%	112312	0	107432	1.347791
spneumo_pangenome_k32.r_0.01.S_prophasm.k_15.d_na.t_index	spneumo_pangenome_k32	0.01	26_sshash	prophasm	15	na	index	0.04	0.02	0.02	114%	10576	0	4080	0.052837
spneumo_pangenome_k32.r_0.01.S_prophasm.k_17.d_na.t_index	spneumo_pangenome_k32	0.01	26_sshash	prophasm	17	na	index	0.06	0.02	0.04	112%	11748	0	5176	0.068442
spneumo_pangenome_k32.r_0.01.S_prophasm.k_19.d_na.t_index	spneumo_pangenome_k32	0.01	26_sshash	prophasm	19	na	index	0.06	0.03	0.04	126%	12896	0	6144	0.073574
spneumo_pangenome_k32.r_0.01.S_prophasm.k_21.d_na.t_index	spneumo_pangenome_k32	0.01	26_sshash	prophasm	21	na	index	0.06	0.02	0.07	134%	13504	0	6848	0.074644
spneumo_pangenome_k32.r_0.01.S_prophasm.k_23.d_na.t_index	spneumo_pangenome_k32	0.01	26_sshash	prophasm	23	na	index	0.07	0.02	0.07	132%	14364	0	7360	0.083039
spneumo_pangenome_k32.r_0.01.S_prophasm.k_31.d_na.t_index	spneumo_pangenome_k32	0.01	26_sshash	prophasm	31	na	index	0.08	0.03	0.08	140%	16428	0	9008	0.092299
spneumo_pangenome_k32.r_0.1.S_prophasm.k_15.d_na.t_index	spneumo_pangenome_k32	0.1	26_sshash	prophasm	15	na	index	0.21	0.06	0.15	104%	45660	0	30920	0.223038
spneumo_pangenome_k32.r_0.1.S_prophasm.k_17.d_na.t_index	spneumo_pangenome_k32	0.1	26_sshash	prophasm	17	na	index	0.26	0.09	0.20	110%	46348	0	36880	0.272882
spneumo_pangenome_k32.r_0.1.S_prophasm.k_19.d_na.t_index	spneumo_pangenome_k32	0.1	26_sshash	prophasm	19	na	index	0.31	0.12	0.25	121%	51956	0	44688	0.323494
spneumo_pangenome_k32.r_0.1.S_prophasm.k_21.d_na.t_index	spneumo_pangenome_k32	0.1	26_sshash	prophasm	21	na	index	0.37	0.13	0.37	133%	61152	0	53576	0.384773
spneumo_pangenome_k32.r_0.1.S_prophasm.k_23.d_na.t_index	spneumo_pangenome_k32	0.1	26_sshash	prophasm	23	na	index	0.43	0.16	0.46	146%	72532	0	61560	0.435919
spneumo_pangenome_k32.r_0.1.S_prophasm.k_31.d_na.t_index	spneumo_pangenome_k32	0.1	26_sshash	prophasm	31	na	index	0.54	0.19	0.64	154%	88576	0	77544	0.545225
spneumo_pangenome_k32.r_0.2.S_prophasm.k_15.d_na.t_index	spneumo_pangenome_k32	0.2	26_sshash	prophasm	15	na	index	0.36	0.09	0.28	102%	62340	0	54760	0.373669
spneumo_pangenome_k32.r_0.2.S_prophasm.k_17.d_na.t_index	spneumo_pangenome_k32	0.2	26_sshash	prophasm	17	na	index	0.44	0.10	0.37	107%	82308	0	64296	0.450562
spneumo_pangenome_k32.r_0.2.S_prophasm.k_19.d_na.t_index	spneumo_pangenome_k32	0.2	26_sshash	prophasm	19	na	index	0.52	0.13	0.48	117%	94384	0	75920	0.530826
spneumo_pangenome_k32.r_0.2.S_prophasm.k_21.d_na.t_index	spneumo_pangenome_k32	0.2	26_sshash	prophasm	21	na	index	0.64	0.16	0.63	125%	104328	0	90720	0.647155
spneumo_pangenome_k32.r_0.2.S_prophasm.k_23.d_na.t_index	spneumo_pangenome_k32	0.2	26_sshash	prophasm	23	na	index	0.73	0.24	0.76	137%	112908	0	104512	0.738606
spneumo_pangenome_k32.r_0.2.S_prophasm.k_31.d_na.t_index	spneumo_pangenome_k32	0.2	26_sshash	prophasm	31	na	index	0.95	0.35	0.96	137%	139392	0	133352	0.962635
spneumo_pangenome_k32.r_0.3.S_prophasm.k_15.d_na.t_index	spneumo_pangenome_k32	0.3	26_sshash	prophasm	15	na	index	0.48	0.09	0.39	101%	89108	0	73712	0.490331
spneumo_pangenome_k32.r_0.3.S_prophasm.k_17.d_na.t_index	spneumo_pangenome_k32	0.3	26_sshash	prophasm	17	na	index	0.58	0.14	0.48	106%	99828	0	85288	0.593303
spneumo_pangenome_k32.r_0.3.S_prophasm.k_19.d_na.t_index	spneumo_pangenome_k32	0.3	26_sshash	prophasm	19	na	index	0.68	0.18	0.60	115%	112048	0	99192	0.692011
spneumo_pangenome_k32.r_0.3.S_prophasm.k_21.d_na.t_index	spneumo_pangenome_k32	0.3	26_sshash	prophasm	21	na	index	0.80	0.18	0.82	126%	128584	0	118008	0.808436
spneumo_pangenome_k32.r_0.3.S_prophasm.k_23.d_na.t_index	spneumo_pangenome_k32	0.3	26_sshash	prophasm	23	na	index	0.94	0.30	0.98	136%	144472	0	136128	0.946991
spneumo_pangenome_k32.r_0.3.S_prophasm.k_31.d_na.t_index	spneumo_pangenome_k32	0.3	26_sshash	prophasm	31	na	index	1.26	0.39	1.32	135%	170512	0	172832	1.274939
spneumo_pangenome_k32.r_0.4.S_prophasm.k_15.d_na.t_index	spneumo_pangenome_k32	0.4	26_sshash	prophasm	15	na	index	0.58	0.14	0.44	101%	102324	0	87480	0.593486
spneumo_pangenome_k32.r_0.4.S_prophasm.k_17.d_na.t_index	spneumo_pangenome_k32	0.4	26_sshash	prophasm	17	na	index	0.69	0.14	0.57	104%	110860	0	100392	0.69615
spneumo_pangenome_k32.r_0.4.S_prophasm.k_19.d_na.t_index	spneumo_pangenome_k32	0.4	26_sshash	prophasm	19	na	index	0.81	0.18	0.73	112%	127120	0	116080	0.82124
spneumo_pangenome_k32.r_0.4.S_prophasm.k_21.d_na.t_index	spneumo_pangenome_k32	0.4	26_sshash	prophasm	21	na	index	1.00	0.28	0.95	123%	144236	0	136728	1.005592
spneumo_pangenome_k32.r_0.4.S_prophasm.k_23.d_na.t_index	spneumo_pangenome_k32	0.4	26_sshash	prophasm	23	na	index	1.14	0.33	1.20	135%	159116	0	157328	1.146797
spneumo_pangenome_k32.r_0.4.S_prophasm.k_31.d_na.t_index	spneumo_pangenome_k32	0.4	26_sshash	prophasm	31	na	index	1.50	0.45	1.59	136%	195388	0	199160	1.510211
spneumo_pangenome_k32.r_0.5.S_prophasm.k_15.d_na.t_index	spneumo_pangenome_k32	0.5	26_sshash	prophasm	15	na	index	0.64	0.13	0.51	101%	109820	0	96232	0.651835
spneumo_pangenome_k32.r_0.5.S_prophasm.k_17.d_na.t_index	spneumo_pangenome_k32	0.5	26_sshash	prophasm	17	na	index	0.77	0.15	0.65	105%	118744	0	109728	0.783157
spneumo_pangenome_k32.r_0.5.S_prophasm.k_19.d_na.t_index	spneumo_pangenome_k32	0.5	26_sshash	prophasm	19	na	index	0.91	0.21	0.80	111%	138116	0	126088	0.923427
spneumo_pangenome_k32.r_0.5.S_prophasm.k_21.d_na.t_index	spneumo_pangenome_k32	0.5	26_sshash	prophasm	21	na	index	1.05	0.28	1.02	123%	152148	0	147616	1.063126
spneumo_pangenome_k32.r_0.5.S_prophasm.k_23.d_na.t_index	spneumo_pangenome_k32	0.5	26_sshash	prophasm	23	na	index	1.30	0.27	1.39	127%	166964	0	169584	1.312868
spneumo_pangenome_k32.r_0.5.S_prophasm.k_31.d_na.t_index	spneumo_pangenome_k32	0.5	26_sshash	prophasm	31	na	index	1.63	0.48	1.74	136%	211936	0	212416	1.64024
spneumo_pangenome_k32.r_0.6.S_prophasm.k_15.d_na.t_index	spneumo_pangenome_k32	0.6	26_sshash	prophasm	15	na	index	0.72	0.18	0.55	102%	114152	0	100640	0.726031
spneumo_pangenome_k32.r_0.6.S_prophasm.k_17.d_na.t_index	spneumo_pangenome_k32	0.6	26_sshash	prophasm	17	na	index	0.83	0.16	0.71	105%	122300	0	113480	0.837803
spneumo_pangenome_k32.r_0.6.S_prophasm.k_19.d_na.t_index	spneumo_pangenome_k32	0.6	26_sshash	prophasm	19	na	index	0.94	0.20	0.84	111%	141856	0	129600	0.947161
spneumo_pangenome_k32.r_0.6.S_prophasm.k_21.d_na.t_index	spneumo_pangenome_k32	0.6	26_sshash	prophasm	21	na	index	1.16	0.25	1.18	123%	155788	0	151176	1.170202
spneumo_pangenome_k32.r_0.6.S_prophasm.k_23.d_na.t_index	spneumo_pangenome_k32	0.6	26_sshash	prophasm	23	na	index	1.29	0.33	1.39	134%	178444	0	173136	1.296407
spneumo_pangenome_k32.r_0.6.S_prophasm.k_31.d_na.t_index	spneumo_pangenome_k32	0.6	26_sshash	prophasm	31	na	index	1.72	0.43	1.88	134%	210792	0	214424	1.72693
spneumo_pangenome_k32.r_0.7.S_prophasm.k_15.d_na.t_index	spneumo_pangenome_k32	0.7	26_sshash	prophasm	15	na	index	0.72	0.15	0.58	102%	114456	0	100536	0.728037
spneumo_pangenome_k32.r_0.7.S_prophasm.k_17.d_na.t_index	spneumo_pangenome_k32	0.7	26_sshash	prophasm	17	na	index	0.87	0.15	0.75	104%	120196	0	111752	0.877199
spneumo_pangenome_k32.r_0.7.S_prophasm.k_19.d_na.t_index	spneumo_pangenome_k32	0.7	26_sshash	prophasm	19	na	index	0.96	0.22	0.84	111%	135228	0	126832	0.966293
spneumo_pangenome_k32.r_0.7.S_prophasm.k_21.d_na.t_index	spneumo_pangenome_k32	0.7	26_sshash	prophasm	21	na	index	1.12	0.25	1.13	122%	153072	0	147328	1.129925
spneumo_pangenome_k32.r_0.7.S_prophasm.k_23.d_na.t_index	spneumo_pangenome_k32	0.7	26_sshash	prophasm	23	na	index	1.29	0.37	1.35	133%	167292	0	168344	1.299077
spneumo_pangenome_k32.r_0.7.S_prophasm.k_31.d_na.t_index	spneumo_pangenome_k32	0.7	26_sshash	prophasm	31	na	index	1.74	0.49	1.77	129%	203652	0	204936	1.74622
spneumo_pangenome_k32.r_0.8.S_prophasm.k_15.d_na.t_index	spneumo_pangenome_k32	0.8	26_sshash	prophasm	15	na	index	0.70	0.18	0.54	102%	106884	0	95984	0.71302
spneumo_pangenome_k32.r_0.8.S_prophasm.k_17.d_na.t_index	spneumo_pangenome_k32	0.8	26_sshash	prophasm	17	na	index	0.83	0.16	0.70	104%	116140	0	104592	0.837954
