pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
escherichia_coli.k32.r_0.1.S_none.k_17.d_2.t_index	escherichia_coli.k32	0.1	11_sbwt	none	17	2	index	574.70	26.11	555.43	101%	6989172	0	24176192	574.707351
escherichia_coli.k32.r_0.1.S_none.k_19.d_0.t_index	escherichia_coli.k32	0.1	11_sbwt	none	19	0	index	588.02	28.19	568.92	101%	8025176	0	29022792	588.026922
escherichia_coli.k32.r_0.1.S_none.k_19.d_1.t_index	escherichia_coli.k32	0.1	11_sbwt	none	19	1	index	302.48	14.12	292.74	101%	4206760	0	14796280	302.492776
escherichia_coli.k32.r_0.1.S_none.k_19.d_2.t_index	escherichia_coli.k32	0.1	11_sbwt	none	19	2	index	743.95	30.34	723.02	101%	8025176	0	28987888	743.95868
escherichia_coli.k32.r_0.1.S_none.k_21.d_0.t_index	escherichia_coli.k32	0.1	11_sbwt	none	21	0	index	780.12	60.16	735.03	101%	9232836	0	33267424	780.135193
escherichia_coli.k32.r_0.1.S_none.k_21.d_1.t_index	escherichia_coli.k32	0.1	11_sbwt	none	21	1	index	348.51	17.04	336.12	101%	4838736	0	17007744	348.515907
escherichia_coli.k32.r_0.1.S_none.k_21.d_2.t_index	escherichia_coli.k32	0.1	11_sbwt	none	21	2	index	741.15	44.64	707.76	101%	9239960	0	33211072	741.157246
escherichia_coli.k32.r_0.1.S_none.k_23.d_0.t_index	escherichia_coli.k32	0.1	11_sbwt	none	23	0	index	820.76	39.96	795.83	101%	10493256	0	37812208	820.772863
escherichia_coli.k32.r_0.1.S_none.k_23.d_1.t_index	escherichia_coli.k32	0.1	11_sbwt	none	23	1	index	402.83	18.11	389.85	101%	6503520	0	19286672	402.836024
escherichia_coli.k32.r_0.1.S_none.k_23.d_2.t_index	escherichia_coli.k32	0.1	11_sbwt	none	23	2	index	862.91	38.49	838.46	101%	10493036	24456	37732288	862.925281
escherichia_coli.k32.r_0.1.S_none.k_31.d_0.t_index	escherichia_coli.k32	0.1	11_sbwt	none	31	0	index	1291.02	60.13	1254.18	101%	10580712	271920	57427128	1291.025821
escherichia_coli.k32.r_0.1.S_none.k_31.d_1.t_index	escherichia_coli.k32	0.1	11_sbwt	none	31	1	index	798.44	51.00	760.55	101%	8786156	256	29340904	798.454358
escherichia_coli.k32.r_0.1.S_none.k_31.d_2.t_index	escherichia_coli.k32	0.1	11_sbwt	none	31	2	index	1499.19	116.08	1412.46	101%	10575392	0	57236128	1499.20304
escherichia_coli.k32.r_1.0.S_none.k_15.d_0.t_index	escherichia_coli.k32	1.0	11_sbwt	none	15	0	index	104.65	14.67	103.42	112%	3234996	8304	12282536	104.660907
escherichia_coli.k32.r_1.0.S_none.k_15.d_1.t_index	escherichia_coli.k32	1.0	11_sbwt	none	15	1	index	61.37	8.49	60.47	112%	1890100	0	7258480	61.377044
escherichia_coli.k32.r_1.0.S_none.k_15.d_2.t_index	escherichia_coli.k32	1.0	11_sbwt	none	15	2	index	126.70	14.20	125.75	110%	3235128	0	12285376	126.711521
escherichia_coli.k32.r_1.0.S_none.k_17.d_0.t_index	escherichia_coli.k32	1.0	11_sbwt	none	17	0	index	120.09	16.58	117.82	111%	3079644	0	15222568	120.096953
escherichia_coli.k32.r_1.0.S_none.k_17.d_1.t_index	escherichia_coli.k32	1.0	11_sbwt	none	17	1	index	74.85	10.27	73.59	112%	1814280	0	8768128	74.859503
escherichia_coli.k32.r_1.0.S_none.k_17.d_2.t_index	escherichia_coli.k32	1.0	11_sbwt	none	17	2	index	150.90	16.36	148.55	109%	3079652	0	15147728	150.906505
escherichia_coli.k32.r_1.0.S_none.k_19.d_0.t_index	escherichia_coli.k32	1.0	11_sbwt	none	19	0	index	125.36	17.46	124.50	113%	2628280	8	16445760	125.367997
escherichia_coli.k32.r_1.0.S_none.k_19.d_1.t_index	escherichia_coli.k32	1.0	11_sbwt	none	19	1	index	78.15	10.35	77.00	111%	1748876	0	9546336	78.156059
escherichia_coli.k32.r_1.0.S_none.k_19.d_2.t_index	escherichia_coli.k32	1.0	11_sbwt	none	19	2	index	160.27	18.22	157.05	109%	2628284	0	16338272	160.284942
escherichia_coli.k32.r_1.0.S_none.k_21.d_0.t_index	escherichia_coli.k32	1.0	11_sbwt	none	21	0	index	131.09	18.84	133.95	116%	2483516	0	17419192	131.096815
escherichia_coli.k32.r_1.0.S_none.k_21.d_1.t_index	escherichia_coli.k32	1.0	11_sbwt	none	21	1	index	86.49	11.91	86.30	113%	1717980	0	10171048	86.497627
escherichia_coli.k32.r_1.0.S_none.k_21.d_2.t_index	escherichia_coli.k32	1.0	11_sbwt	none	21	2	index	167.78	18.79	169.97	112%	2483516	0	17302512	167.784042
escherichia_coli.k32.r_1.0.S_none.k_23.d_0.t_index	escherichia_coli.k32	1.0	11_sbwt	none	23	0	index	134.16	19.37	132.40	113%	2228888	0	18494480	134.175819
escherichia_coli.k32.r_1.0.S_none.k_23.d_1.t_index	escherichia_coli.k32	1.0	11_sbwt	none	23	1	index	90.73	11.87	90.03	112%	1672848	0	10918736	90.746023
escherichia_coli.k32.r_1.0.S_none.k_23.d_2.t_index	escherichia_coli.k32	1.0	11_sbwt	none	23	2	index	173.92	19.79	173.49	111%	2232980	0	18371880	173.926237
escherichia_coli.k32.r_1.0.S_none.k_31.d_0.t_index	escherichia_coli.k32	1.0	11_sbwt	none	31	0	index	150.82	24.57	148.96	115%	5387908	0	23015680	150.831095
escherichia_coli.k32.r_1.0.S_none.k_31.d_1.t_index	escherichia_coli.k32	1.0	11_sbwt	none	31	1	index	143.70	15.58	142.39	109%	2712828	0	14885232	143.70953
escherichia_coli.k32.r_1.0.S_none.k_31.d_2.t_index	escherichia_coli.k32	1.0	11_sbwt	none	31	2	index	193.08	22.91	190.10	110%	5387908	0	22872792	193.092373
sars-cov-2_pangenome_k32.r_0.01.S_none.k_15.d_0.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	15	0	index	2.51	0.14	2.29	96%	76720	0	96864	2.52294
sars-cov-2_pangenome_k32.r_0.01.S_none.k_15.d_1.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	15	1	index	2.02	0.12	1.80	95%	60488	0	50328	2.035258
sars-cov-2_pangenome_k32.r_0.01.S_none.k_15.d_2.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	15	2	index	2.77	0.18	2.51	97%	76720	8	96736	2.775614
sars-cov-2_pangenome_k32.r_0.01.S_none.k_17.d_0.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	17	0	index	2.81	0.23	2.53	98%	94624	0	134432	2.824461
sars-cov-2_pangenome_k32.r_0.01.S_none.k_17.d_1.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	17	1	index	2.24	0.17	1.97	95%	62276	8	72776	2.250108
sars-cov-2_pangenome_k32.r_0.01.S_none.k_17.d_2.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	17	2	index	3.24	0.20	2.95	97%	95560	8	134200	3.246601
sars-cov-2_pangenome_k32.r_0.01.S_none.k_19.d_0.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	19	0	index	3.14	0.26	2.82	98%	111940	0	159688	3.1519
sars-cov-2_pangenome_k32.r_0.01.S_none.k_19.d_1.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	19	1	index	2.35	0.14	2.13	96%	74596	0	81328	2.364412
sars-cov-2_pangenome_k32.r_0.01.S_none.k_19.d_2.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	19	2	index	3.57	0.24	3.28	98%	111940	0	159328	3.579551
sars-cov-2_pangenome_k32.r_0.01.S_none.k_21.d_0.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	21	0	index	3.75	0.30	3.40	98%	121056	0	204104	3.762429
sars-cov-2_pangenome_k32.r_0.01.S_none.k_21.d_1.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	21	1	index	2.58	0.16	2.34	97%	74656	0	107008	2.588625
sars-cov-2_pangenome_k32.r_0.01.S_none.k_21.d_2.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	21	2	index	3.96	0.25	3.65	98%	121076	0	203600	3.973546
sars-cov-2_pangenome_k32.r_0.01.S_none.k_23.d_0.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	23	0	index	4.35	0.32	3.93	97%	131488	0	237152	4.35878
sars-cov-2_pangenome_k32.r_0.01.S_none.k_23.d_1.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	23	1	index	2.79	0.19	2.52	97%	80616	0	119448	2.800146
sars-cov-2_pangenome_k32.r_0.01.S_none.k_23.d_2.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	23	2	index	5.05	0.30	4.70	99%	131660	0	236480	5.060778
sars-cov-2_pangenome_k32.r_0.01.S_none.k_31.d_0.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	31	0	index	7.44	0.59	6.88	100%	206832	0	441784	7.45331
sars-cov-2_pangenome_k32.r_0.01.S_none.k_31.d_1.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	31	1	index	4.00	0.31	3.63	98%	126656	0	220512	4.015115
sars-cov-2_pangenome_k32.r_0.01.S_none.k_31.d_2.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	31	2	index	8.12	0.46	7.69	100%	206832	0	440224	8.127427
sars-cov-2_pangenome_k32.r_0.1.S_none.k_15.d_0.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	15	0	index	13.12	0.94	12.34	101%	301024	0	832240	13.130595
sars-cov-2_pangenome_k32.r_0.1.S_none.k_15.d_1.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	15	1	index	6.80	0.57	6.24	100%	203392	0	429712	6.813033
sars-cov-2_pangenome_k32.r_0.1.S_none.k_15.d_2.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	15	2	index	13.93	1.02	13.03	100%	301024	0	831608	13.940001
sars-cov-2_pangenome_k32.r_0.1.S_none.k_17.d_0.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	17	0	index	17.56	1.17	16.64	101%	345752	0	1116600	17.575
sars-cov-2_pangenome_k32.r_0.1.S_none.k_17.d_1.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	17	1	index	9.20	0.71	8.53	100%	223464	0	577920	9.211534
sars-cov-2_pangenome_k32.r_0.1.S_none.k_17.d_2.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	17	2	index	21.58	1.29	20.53	101%	346748	0	1115256	21.58869
sars-cov-2_pangenome_k32.r_0.1.S_none.k_19.d_0.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	19	0	index	25.71	1.52	24.51	101%	461548	0	1406912	25.719009
sars-cov-2_pangenome_k32.r_0.1.S_none.k_19.d_1.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	19	1	index	11.51	0.84	10.76	100%	285612	0	722984	11.520283
sars-cov-2_pangenome_k32.r_0.1.S_none.k_19.d_2.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	19	2	index	27.32	1.56	26.04	101%	461604	0	1404688	27.326752
sars-cov-2_pangenome_k32.r_0.1.S_none.k_21.d_0.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	21	0	index	28.32	1.84	26.89	101%	520832	0	1749464	28.331901
sars-cov-2_pangenome_k32.r_0.1.S_none.k_21.d_1.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	21	1	index	14.59	1.00	13.73	100%	313676	0	901488	14.596996
sars-cov-2_pangenome_k32.r_0.1.S_none.k_21.d_2.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	21	2	index	30.59	1.68	29.28	101%	520932	8	1746200	30.59623
sars-cov-2_pangenome_k32.r_0.1.S_none.k_23.d_0.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	23	0	index	41.58	2.42	39.72	101%	669752	0	2109848	41.585808
sars-cov-2_pangenome_k32.r_0.1.S_none.k_23.d_1.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	23	1	index	21.20	1.28	20.12	100%	349476	0	1082280	21.215486
sars-cov-2_pangenome_k32.r_0.1.S_none.k_23.d_2.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	23	2	index	43.38	2.47	41.48	101%	669144	0	2105384	43.394151
sars-cov-2_pangenome_k32.r_0.1.S_none.k_31.d_0.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	31	0	index	75.33	3.89	72.46	101%	1144904	0	3969760	75.34025
sars-cov-2_pangenome_k32.r_0.1.S_none.k_31.d_1.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	31	1	index	35.42	2.14	33.76	101%	619700	0	2034696	35.433811
sars-cov-2_pangenome_k32.r_0.1.S_none.k_31.d_2.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	31	2	index	83.88	4.19	80.74	101%	1144900	0	3958848	83.885973
sars-cov-2_pangenome_k32.r_0.2.S_none.k_15.d_0.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	15	0	index	25.67	1.53	24.61	101%	540848	0	1467912	25.682416
sars-cov-2_pangenome_k32.r_0.2.S_none.k_15.d_1.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	15	1	index	12.47	1.01	11.64	101%	292040	0	792936	12.484108
sars-cov-2_pangenome_k32.r_0.2.S_none.k_15.d_2.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	15	2	index	26.12	1.94	24.78	102%	538948	0	1466960	26.131867
sars-cov-2_pangenome_k32.r_0.2.S_none.k_17.d_0.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	17	0	index	33.66	3.27	31.07	102%	569576	0	1974992	33.673442
sars-cov-2_pangenome_k32.r_0.2.S_none.k_17.d_1.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	17	1	index	19.55	1.20	18.63	101%	337068	0	1065568	19.558444
sars-cov-2_pangenome_k32.r_0.2.S_none.k_17.d_2.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	17	2	index	36.35	2.00	34.89	101%	570480	0	1972848	36.35626
sars-cov-2_pangenome_k32.r_0.2.S_none.k_19.d_0.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	19	0	index	46.78	2.61	44.81	101%	843416	0	2498960	46.786494
sars-cov-2_pangenome_k32.r_0.2.S_none.k_19.d_1.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	19	1	index	23.01	1.37	22.02	101%	461104	0	1343528	23.023999
sars-cov-2_pangenome_k32.r_0.2.S_none.k_19.d_2.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	19	2	index	43.57	2.50	41.81	101%	843320	0	2495328	43.58035
sars-cov-2_pangenome_k32.r_0.2.S_none.k_21.d_0.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	21	0	index	54.31	3.00	52.10	101%	934984	0	3103120	54.324619
sars-cov-2_pangenome_k32.r_0.2.S_none.k_21.d_1.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	21	1	index	31.16	1.69	29.89	101%	510208	0	1670312	31.173962
sars-cov-2_pangenome_k32.r_0.2.S_none.k_21.d_2.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	21	2	index	55.94	3.77	53.33	102%	932076	0	3097704	55.946859
sars-cov-2_pangenome_k32.r_0.2.S_none.k_23.d_0.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	23	0	index	68.58	3.65	65.95	101%	1067752	0	3753456	68.589069
sars-cov-2_pangenome_k32.r_0.2.S_none.k_23.d_1.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	23	1	index	40.06	2.12	38.53	101%	652112	0	2014592	40.07507
sars-cov-2_pangenome_k32.r_0.2.S_none.k_23.d_2.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	23	2	index	77.81	3.76	75.01	101%	1067760	0	3745992	77.824718
sars-cov-2_pangenome_k32.r_0.2.S_none.k_31.d_0.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	31	0	index	129.55	6.59	125.07	101%	1989328	0	7068440	129.555799
sars-cov-2_pangenome_k32.r_0.2.S_none.k_31.d_1.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	31	1	index	69.02	3.50	66.47	101%	1115340	0	3794480	69.034649
sars-cov-2_pangenome_k32.r_0.2.S_none.k_31.d_2.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	31	2	index	139.82	6.58	135.29	101%	1989284	0	7049984	139.830806
sars-cov-2_pangenome_k32.r_0.3.S_none.k_15.d_0.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	15	0	index	29.49	1.98	28.10	102%	549456	0	1924960	29.497697
sars-cov-2_pangenome_k32.r_0.3.S_none.k_15.d_1.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	15	1	index	19.66	1.30	18.59	101%	360708	0	1098992	19.670216
sars-cov-2_pangenome_k32.r_0.3.S_none.k_15.d_2.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	15	2	index	34.49	2.06	33.10	101%	549352	0	1923760	34.501432
sars-cov-2_pangenome_k32.r_0.3.S_none.k_17.d_0.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	17	0	index	44.73	2.53	43.00	101%	849468	0	2598904	44.735342
sars-cov-2_pangenome_k32.r_0.3.S_none.k_17.d_1.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	17	1	index	26.66	1.56	25.39	101%	537912	0	1480160	26.668097
sars-cov-2_pangenome_k32.r_0.3.S_none.k_17.d_2.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	17	2	index	45.87	2.75	44.03	102%	847752	0	2596168	45.882879
sars-cov-2_pangenome_k32.r_0.3.S_none.k_19.d_0.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	19	0	index	54.94	3.26	52.60	101%	955632	0	3297216	54.947549
sars-cov-2_pangenome_k32.r_0.3.S_none.k_19.d_1.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	19	1	index	30.71	2.03	29.20	101%	629404	0	1872264	30.721705
sars-cov-2_pangenome_k32.r_0.3.S_none.k_19.d_2.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	19	2	index	60.24	3.20	58.15	101%	955620	0	3292544	60.253099
sars-cov-2_pangenome_k32.r_0.3.S_none.k_21.d_0.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	21	0	index	71.28	4.06	68.65	102%	1137308	0	4090848	71.287312
sars-cov-2_pangenome_k32.r_0.3.S_none.k_21.d_1.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	21	1	index	39.01	2.40	37.21	101%	685096	0	2324016	39.020728
sars-cov-2_pangenome_k32.r_0.3.S_none.k_21.d_2.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	21	2	index	79.03	3.91	76.29	101%	1137308	0	4083880	79.042522
sars-cov-2_pangenome_k32.r_0.3.S_none.k_23.d_0.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	23	0	index	98.69	5.02	95.25	101%	1688992	0	4954928	98.694833
sars-cov-2_pangenome_k32.r_0.3.S_none.k_23.d_1.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	23	1	index	56.09	2.91	53.95	101%	901424	0	2808184	56.100477
sars-cov-2_pangenome_k32.r_0.3.S_none.k_23.d_2.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	23	2	index	101.87	6.17	97.28	101%	1679536	0	4945304	101.880815
sars-cov-2_pangenome_k32.r_0.3.S_none.k_31.d_0.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	31	0	index	179.78	9.10	173.82	101%	2594360	0	9333992	179.791334
sars-cov-2_pangenome_k32.r_0.3.S_none.k_31.d_1.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	31	1	index	101.27	7.01	96.22	101%	1720344	0	5294312	101.283319
sars-cov-2_pangenome_k32.r_0.3.S_none.k_31.d_2.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	31	2	index	189.20	9.10	183.05	101%	2593608	0	9310144	189.208128
sars-cov-2_pangenome_k32.r_0.4.S_none.k_15.d_0.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	15	0	index	36.78	2.20	35.28	101%	612284	0	2213856	36.794632
sars-cov-2_pangenome_k32.r_0.4.S_none.k_15.d_1.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	15	1	index	22.48	1.41	21.42	101%	522520	0	1350224	22.484935
sars-cov-2_pangenome_k32.r_0.4.S_none.k_15.d_2.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	15	2	index	36.65	2.29	35.17	102%	612400	0	2212440	36.660483
sars-cov-2_pangenome_k32.r_0.4.S_none.k_17.d_0.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	17	0	index	49.85	2.95	47.80	101%	900928	0	2998448	49.862028
sars-cov-2_pangenome_k32.r_0.4.S_none.k_17.d_1.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	17	1	index	29.38	1.81	28.04	101%	537832	0	1821544	29.389522
sars-cov-2_pangenome_k32.r_0.4.S_none.k_17.d_2.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	17	2	index	54.72	3.17	52.45	101%	900776	0	2995240	54.73505
sars-cov-2_pangenome_k32.r_0.4.S_none.k_19.d_0.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	19	0	index	64.32	3.58	61.90	101%	1043704	0	3809736	64.33482
sars-cov-2_pangenome_k32.r_0.4.S_none.k_19.d_1.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	19	1	index	45.16	2.49	43.25	101%	679024	0	2309584	45.172959
sars-cov-2_pangenome_k32.r_0.4.S_none.k_19.d_2.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	19	2	index	68.01	3.71	65.67	102%	1043716	0	3804320	68.024808
sars-cov-2_pangenome_k32.r_0.4.S_none.k_21.d_0.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	21	0	index	81.00	4.66	77.83	101%	1331092	0	4722056	81.013855
sars-cov-2_pangenome_k32.r_0.4.S_none.k_21.d_1.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	21	1	index	55.29	2.99	53.10	101%	905532	0	2862992	55.297998
sars-cov-2_pangenome_k32.r_0.4.S_none.k_21.d_2.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	21	2	index	84.07	4.54	81.03	101%	1341812	0	4714008	84.081454
sars-cov-2_pangenome_k32.r_0.4.S_none.k_23.d_0.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	23	0	index	110.71	9.48	103.93	102%	1730564	0	5722144	110.717739
sars-cov-2_pangenome_k32.r_0.4.S_none.k_23.d_1.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	23	1	index	62.29	4.28	59.09	101%	1000592	0	3464600	62.302761
