pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
escherichia_coli.k32.r_0.1.S_local.k_17.d_2.t_index	escherichia_coli.k32	0.1	03_fmsi	local	17	2	index	140.58	3.93	136.54	99%	3039256	0	4855448	140.590124
escherichia_coli.k32.r_0.1.S_local.k_17.d_3.t_index	escherichia_coli.k32	0.1	03_fmsi	local	17	3	index	118.38	3.12	115.17	99%	2583112	0	4123544	118.391171
escherichia_coli.k32.r_0.1.S_local.k_17.d_4.t_index	escherichia_coli.k32	0.1	03_fmsi	local	17	4	index	90.25	2.56	87.62	99%	2052064	0	3190952	90.262189
escherichia_coli.k32.r_0.1.S_local.k_17.d_5.t_index	escherichia_coli.k32	0.1	03_fmsi	local	17	5	index	67.11	1.83	65.21	99%	1561732	0	2422384	67.114781
escherichia_coli.k32.r_0.1.S_global.k_19.d_na.t_index	escherichia_coli.k32	0.1	03_fmsi	global	19	na	index	54.92	1.62	53.25	99%	1286492	0	1998056	54.932433
escherichia_coli.k32.r_0.1.S_local.k_19.d_1.t_index	escherichia_coli.k32	0.1	03_fmsi	local	19	1	index	193.39	5.02	188.22	99%	4118840	0	6581072	193.398182
escherichia_coli.k32.r_0.1.S_local.k_19.d_2.t_index	escherichia_coli.k32	0.1	03_fmsi	local	19	2	index	175.39	4.72	170.50	99%	3729856	0	5958120	175.396914
escherichia_coli.k32.r_0.1.S_local.k_19.d_3.t_index	escherichia_coli.k32	0.1	03_fmsi	local	19	3	index	155.13	4.06	150.95	99%	3379972	0	5397936	155.14268
escherichia_coli.k32.r_0.1.S_local.k_19.d_4.t_index	escherichia_coli.k32	0.1	03_fmsi	local	19	4	index	139.81	3.74	135.81	99%	3043600	0	4860408	139.820744
escherichia_coli.k32.r_0.1.S_local.k_19.d_5.t_index	escherichia_coli.k32	0.1	03_fmsi	local	19	5	index	121.67	3.32	118.23	99%	2681408	0	4282472	121.677554
escherichia_coli.k32.r_0.1.S_global.k_21.d_na.t_index	escherichia_coli.k32	0.1	03_fmsi	global	21	na	index	67.89	1.91	65.92	99%	1571588	0	2437952	67.894579
escherichia_coli.k32.r_0.1.S_local.k_21.d_1.t_index	escherichia_coli.k32	0.1	03_fmsi	local	21	1	index	223.02	5.95	216.81	99%	4745992	0	7581768	223.032632
escherichia_coli.k32.r_0.1.S_local.k_21.d_2.t_index	escherichia_coli.k32	0.1	03_fmsi	local	21	2	index	201.25	5.16	195.93	99%	4303948	0	6875856	201.257513
escherichia_coli.k32.r_0.1.S_local.k_21.d_3.t_index	escherichia_coli.k32	0.1	03_fmsi	local	21	3	index	183.41	4.90	178.32	99%	3923232	0	6267336	183.418925
escherichia_coli.k32.r_0.1.S_local.k_21.d_4.t_index	escherichia_coli.k32	0.1	03_fmsi	local	21	4	index	168.31	4.55	163.59	99%	3594164	0	5741936	168.321133
escherichia_coli.k32.r_0.1.S_local.k_21.d_5.t_index	escherichia_coli.k32	0.1	03_fmsi	local	21	5	index	152.82	4.00	148.67	99%	3307792	0	5282200	152.832925
escherichia_coli.k32.r_0.1.S_global.k_23.d_na.t_index	escherichia_coli.k32	0.1	03_fmsi	global	23	na	index	79.58	2.18	77.14	99%	1818468	0	2827704	79.592348
escherichia_coli.k32.r_0.1.S_local.k_23.d_1.t_index	escherichia_coli.k32	0.1	03_fmsi	local	23	1	index	260.99	6.69	253.93	99%	5404032	0	8828288	260.999069
escherichia_coli.k32.r_0.1.S_local.k_23.d_2.t_index	escherichia_coli.k32	0.1	03_fmsi	local	23	2	index	235.28	6.00	229.11	99%	4886560	0	8003056	235.285879
escherichia_coli.k32.r_0.1.S_local.k_23.d_3.t_index	escherichia_coli.k32	0.1	03_fmsi	local	23	3	index	209.43	5.48	203.74	99%	4451436	0	7111360	209.437753
escherichia_coli.k32.r_0.1.S_local.k_23.d_4.t_index	escherichia_coli.k32	0.1	03_fmsi	local	23	4	index	191.77	5.41	186.17	99%	4080392	0	6518680	191.77638
escherichia_coli.k32.r_0.1.S_local.k_23.d_5.t_index	escherichia_coli.k32	0.1	03_fmsi	local	23	5	index	177.69	4.62	172.94	99%	3766164	0	6015488	177.700463
escherichia_coli.k32.r_0.1.S_global.k_31.d_na.t_index	escherichia_coli.k32	0.1	03_fmsi	global	31	na	index	121.03	3.10	117.84	99%	2604144	0	4157248	121.043381
escherichia_coli.k32.r_0.1.S_local.k_31.d_1.t_index	escherichia_coli.k32	0.1	03_fmsi	local	31	1	index	405.03	10.58	394.06	99%	8235996	0	13477008	405.036434
escherichia_coli.k32.r_0.1.S_local.k_31.d_2.t_index	escherichia_coli.k32	0.1	03_fmsi	local	31	2	index	362.30	9.65	352.25	99%	7454792	0	12192296	362.305645
escherichia_coli.k32.r_0.1.S_local.k_31.d_3.t_index	escherichia_coli.k32	0.1	03_fmsi	local	31	3	index	329.66	8.90	320.50	99%	6773248	0	11073640	329.667927
escherichia_coli.k32.r_0.1.S_local.k_31.d_4.t_index	escherichia_coli.k32	0.1	03_fmsi	local	31	4	index	306.09	7.59	298.26	99%	6182016	0	10104344	306.098187
escherichia_coli.k32.r_0.1.S_local.k_31.d_5.t_index	escherichia_coli.k32	0.1	03_fmsi	local	31	5	index	271.77	7.09	264.42	99%	5674364	0	9269560	271.781014
escherichia_coli.k32.r_1.0.S_global.k_15.d_na.t_index	escherichia_coli.k32	1.0	03_fmsi	global	15	na	index	92.89	2.57	90.25	99%	2084280	0	3250248	92.900886
escherichia_coli.k32.r_1.0.S_local.k_15.d_1.t_index	escherichia_coli.k32	1.0	03_fmsi	local	15	1	index	178.21	4.87	173.20	99%	3806280	0	6114040	178.218412
escherichia_coli.k32.r_1.0.S_local.k_15.d_2.t_index	escherichia_coli.k32	1.0	03_fmsi	local	15	2	index	133.89	3.83	129.93	99%	2939544	0	4713072	133.894395
escherichia_coli.k32.r_1.0.S_local.k_15.d_3.t_index	escherichia_coli.k32	1.0	03_fmsi	local	15	3	index	117.45	3.26	114.08	99%	2611160	0	4183064	117.461767
escherichia_coli.k32.r_1.0.S_local.k_15.d_4.t_index	escherichia_coli.k32	1.0	03_fmsi	local	15	4	index	108.67	3.03	105.47	99%	2442520	261720	3812832	108.682893
escherichia_coli.k32.r_1.0.S_local.k_15.d_5.t_index	escherichia_coli.k32	1.0	03_fmsi	local	15	5	index	108.15	2.86	105.14	99%	2361912	253080	3685712	108.162545
escherichia_coli.k32.r_1.0.S_global.k_17.d_na.t_index	escherichia_coli.k32	1.0	03_fmsi	global	17	na	index	115.05	3.04	111.93	99%	2502124	0	3997376	115.056764
escherichia_coli.k32.r_1.0.S_local.k_17.d_1.t_index	escherichia_coli.k32	1.0	03_fmsi	local	17	1	index	158.49	4.33	153.84	99%	3406784	365120	5450648	158.497606
escherichia_coli.k32.r_1.0.S_local.k_17.d_2.t_index	escherichia_coli.k32	1.0	03_fmsi	local	17	2	index	140.48	4.07	136.22	99%	3041308	326216	4865664	140.493913
escherichia_coli.k32.r_1.0.S_local.k_17.d_3.t_index	escherichia_coli.k32	1.0	03_fmsi	local	17	3	index	135.97	3.82	132.02	99%	2953820	0	4724584	135.974641
escherichia_coli.k32.r_1.0.S_local.k_17.d_4.t_index	escherichia_coli.k32	1.0	03_fmsi	local	17	4	index	136.04	3.68	132.17	99%	2936540	314872	4695392	136.053611
escherichia_coli.k32.r_1.0.S_local.k_17.d_5.t_index	escherichia_coli.k32	1.0	03_fmsi	local	17	5	index	135.36	3.90	131.36	99%	2915636	0	4663992	135.372939
escherichia_coli.k32.r_1.0.S_global.k_19.d_na.t_index	escherichia_coli.k32	1.0	03_fmsi	global	19	na	index	121.41	3.38	117.91	99%	2670376	0	4265920	121.423426
escherichia_coli.k32.r_1.0.S_local.k_19.d_1.t_index	escherichia_coli.k32	1.0	03_fmsi	local	19	1	index	154.09	4.29	149.46	99%	3260548	0	5213280	154.099074
escherichia_coli.k32.r_1.0.S_local.k_19.d_2.t_index	escherichia_coli.k32	1.0	03_fmsi	local	19	2	index	147.20	4.13	142.90	99%	3160816	0	5051528	147.205439
escherichia_coli.k32.r_1.0.S_local.k_19.d_3.t_index	escherichia_coli.k32	1.0	03_fmsi	local	19	3	index	142.92	4.01	138.53	99%	3056340	0	4885304	142.926844
escherichia_coli.k32.r_1.0.S_local.k_19.d_4.t_index	escherichia_coli.k32	1.0	03_fmsi	local	19	4	index	141.79	4.12	137.15	99%	3031404	146728	4846672	141.799711
escherichia_coli.k32.r_1.0.S_local.k_19.d_5.t_index	escherichia_coli.k32	1.0	03_fmsi	local	19	5	index	140.89	4.01	136.73	99%	3032404	0	4848504	140.895115
escherichia_coli.k32.r_1.0.S_global.k_21.d_na.t_index	escherichia_coli.k32	1.0	03_fmsi	global	21	na	index	129.37	3.57	125.67	99%	2802556	0	4479376	129.381092
escherichia_coli.k32.r_1.0.S_local.k_21.d_1.t_index	escherichia_coli.k32	1.0	03_fmsi	local	21	1	index	156.18	4.42	151.61	99%	3313412	0	5295184	156.191826
escherichia_coli.k32.r_1.0.S_local.k_21.d_2.t_index	escherichia_coli.k32	1.0	03_fmsi	local	21	2	index	152.37	4.24	148.02	99%	3245848	0	5187592	152.381047
escherichia_coli.k32.r_1.0.S_local.k_21.d_3.t_index	escherichia_coli.k32	1.0	03_fmsi	local	21	3	index	149.33	4.20	145.02	99%	3200664	0	5114632	149.33668
escherichia_coli.k32.r_1.0.S_local.k_21.d_4.t_index	escherichia_coli.k32	1.0	03_fmsi	local	21	4	index	146.93	4.18	142.55	99%	3141780	337136	5022104	146.937004
escherichia_coli.k32.r_1.0.S_local.k_21.d_5.t_index	escherichia_coli.k32	1.0	03_fmsi	local	21	5	index	145.59	4.00	141.46	99%	3121796	0	4988560	145.595537
escherichia_coli.k32.r_1.0.S_global.k_23.d_na.t_index	escherichia_coli.k32	1.0	03_fmsi	global	23	na	index	137.25	3.92	133.23	99%	2943780	0	4705056	137.260669
escherichia_coli.k32.r_1.0.S_local.k_23.d_1.t_index	escherichia_coli.k32	1.0	03_fmsi	local	23	1	index	163.65	4.52	158.88	99%	3530344	378688	5644824	163.662488
escherichia_coli.k32.r_1.0.S_local.k_23.d_2.t_index	escherichia_coli.k32	1.0	03_fmsi	local	23	2	index	159.91	4.51	155.09	99%	3397876	364464	5430880	159.917775
escherichia_coli.k32.r_1.0.S_local.k_23.d_3.t_index	escherichia_coli.k32	1.0	03_fmsi	local	23	3	index	158.17	4.46	153.23	99%	3350400	359360	5354152	158.180645
escherichia_coli.k32.r_1.0.S_local.k_23.d_4.t_index	escherichia_coli.k32	1.0	03_fmsi	local	23	4	index	155.80	4.44	151.23	99%	3317184	0	5301176	155.80404
escherichia_coli.k32.r_1.0.S_local.k_23.d_5.t_index	escherichia_coli.k32	1.0	03_fmsi	local	23	5	index	153.91	4.42	149.19	99%	3265240	350472	5220840	153.919158
escherichia_coli.k32.r_1.0.S_global.k_31.d_na.t_index	escherichia_coli.k32	1.0	03_fmsi	global	31	na	index	163.68	4.50	159.05	99%	3449732	0	5517112	163.692057
escherichia_coli.k32.r_1.0.S_local.k_31.d_1.t_index	escherichia_coli.k32	1.0	03_fmsi	local	31	1	index	195.51	5.03	190.32	99%	4127820	0	6598320	195.522776
escherichia_coli.k32.r_1.0.S_local.k_31.d_2.t_index	escherichia_coli.k32	1.0	03_fmsi	local	31	2	index	193.97	5.38	188.44	99%	4047444	0	6469200	193.983587
escherichia_coli.k32.r_1.0.S_local.k_31.d_3.t_index	escherichia_coli.k32	1.0	03_fmsi	local	31	3	index	188.75	5.32	183.24	99%	3935244	0	6290056	188.761538
escherichia_coli.k32.r_1.0.S_local.k_31.d_4.t_index	escherichia_coli.k32	1.0	03_fmsi	local	31	4	index	186.99	4.91	181.94	99%	3893552	0	6222928	186.997918
escherichia_coli.k32.r_1.0.S_local.k_31.d_5.t_index	escherichia_coli.k32	1.0	03_fmsi	local	31	5	index	182.17	4.58	177.44	99%	3858416	0	6167272	182.177365
sars-cov-2_pangenome_k32.r_0.01.S_global.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	global	15	na	index	0.15	0.01	0.13	99%	14576	632	7272	0.162951
sars-cov-2_pangenome_k32.r_0.01.S_local.k_15.d_1.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	15	1	index	0.31	0.01	0.30	99%	17268	1400	16552	0.317756
sars-cov-2_pangenome_k32.r_0.01.S_local.k_15.d_2.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	15	2	index	0.31	0.01	0.29	99%	16984	1376	16312	0.313528
sars-cov-2_pangenome_k32.r_0.01.S_local.k_15.d_3.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	15	3	index	0.29	0.00	0.29	99%	16700	1336	15816	0.301591
sars-cov-2_pangenome_k32.r_0.01.S_local.k_15.d_4.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	15	4	index	0.28	0.01	0.27	99%	16128	1264	14984	0.291343
sars-cov-2_pangenome_k32.r_0.01.S_local.k_15.d_5.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	15	5	index	0.26	0.01	0.24	99%	14812	1144	13584	0.265806
sars-cov-2_pangenome_k32.r_0.01.S_global.k_17.d_na.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	global	17	na	index	0.21	0.00	0.20	99%	15632	912	10472	0.22248
sars-cov-2_pangenome_k32.r_0.01.S_local.k_17.d_1.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	17	1	index	0.41	0.03	0.37	99%	21880	1864	22064	0.419832
sars-cov-2_pangenome_k32.r_0.01.S_local.k_17.d_2.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	17	2	index	0.42	0.03	0.39	99%	21600	1840	21744	0.428809
sars-cov-2_pangenome_k32.r_0.01.S_local.k_17.d_3.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	17	3	index	0.41	0.02	0.38	99%	21308	1800	21312	0.414168
sars-cov-2_pangenome_k32.r_0.01.S_local.k_17.d_4.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	17	4	index	0.39	0.02	0.37	99%	20556	1752	20712	0.402235
sars-cov-2_pangenome_k32.r_0.01.S_local.k_17.d_5.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	17	5	index	0.37	0.02	0.35	99%	19988	1680	19896	0.383329
sars-cov-2_pangenome_k32.r_0.01.S_global.k_19.d_na.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	global	19	na	index	0.28	0.02	0.25	99%	15644	1224	14488	0.288495
sars-cov-2_pangenome_k32.r_0.01.S_local.k_19.d_1.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	19	1	index	0.52	0.04	0.47	99%	26900	2368	28912	0.531367
sars-cov-2_pangenome_k32.r_0.01.S_local.k_19.d_2.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	19	2	index	0.52	0.02	0.49	99%	26616	2336	28528	0.529942
sars-cov-2_pangenome_k32.r_0.01.S_local.k_19.d_3.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	19	3	index	0.52	0.03	0.48	99%	26080	2296	28024	0.526107
sars-cov-2_pangenome_k32.r_0.01.S_local.k_19.d_4.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	19	4	index	0.51	0.03	0.47	98%	25516	2240	27352	0.516061
sars-cov-2_pangenome_k32.r_0.01.S_local.k_19.d_5.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	19	5	index	0.48	0.02	0.46	99%	24956	2176	26552	0.492246
sars-cov-2_pangenome_k32.r_0.01.S_global.k_21.d_na.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	global	21	na	index	0.34	0.02	0.32	99%	18872	1568	18560	0.352446
sars-cov-2_pangenome_k32.r_0.01.S_local.k_21.d_1.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	21	1	index	0.63	0.03	0.59	99%	32300	2944	35872	0.641756
sars-cov-2_pangenome_k32.r_0.01.S_local.k_21.d_2.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	21	2	index	0.63	0.02	0.60	99%	31816	2904	35384	0.636084
sars-cov-2_pangenome_k32.r_0.01.S_local.k_21.d_3.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	21	3	index	0.62	0.02	0.59	99%	31520	2848	34768	0.626957
sars-cov-2_pangenome_k32.r_0.01.S_local.k_21.d_4.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	21	4	index	0.60	0.03	0.57	99%	30692	2784	33968	0.611192
sars-cov-2_pangenome_k32.r_0.01.S_local.k_21.d_5.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	21	5	index	0.59	0.03	0.56	99%	30124	2712	33104	0.601266
sars-cov-2_pangenome_k32.r_0.01.S_global.k_23.d_na.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	global	23	na	index	0.43	0.02	0.41	99%	22708	1944	22992	0.443781
sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_1.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	23	1	index	0.80	0.04	0.76	99%	38336	3576	43584	0.80628
sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_2.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	23	2	index	0.78	0.03	0.75	99%	38040	3528	43016	0.792757
sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_3.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	23	3	index	0.77	0.04	0.72	99%	37212	3464	42264	0.776843
sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_4.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	23	4	index	0.75	0.03	0.71	99%	36712	3392	41368	0.75855
sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_5.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	23	5	index	0.73	0.04	0.68	99%	35868	3312	40360	0.738211
sars-cov-2_pangenome_k32.r_0.01.S_global.k_31.d_na.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	global	31	na	index	0.84	0.03	0.80	99%	40492	3784	46088	0.84776
sars-cov-2_pangenome_k32.r_0.01.S_local.k_31.d_1.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	31	1	index	1.76	0.06	1.69	99%	69288	6768	84888	1.767975
sars-cov-2_pangenome_k32.r_0.01.S_local.k_31.d_2.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	31	2	index	1.68	0.06	1.62	99%	68720	6696	83960	1.690039
sars-cov-2_pangenome_k32.r_0.01.S_local.k_31.d_3.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	31	3	index	1.66	0.06	1.59	99%	67844	6592	82704	1.670995
sars-cov-2_pangenome_k32.r_0.01.S_local.k_31.d_4.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	31	4	index	1.65	0.06	1.58	99%	66616	6472	81200	1.654595
sars-cov-2_pangenome_k32.r_0.01.S_local.k_31.d_5.t_index	sars-cov-2_pangenome_k32	0.01	03_fmsi	local	31	5	index	1.60	0.08	1.51	99%	65276	6336	79480	1.60599
sars-cov-2_pangenome_k32.r_0.1.S_global.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.1	03_fmsi	global	15	na	index	0.98	0.03	0.94	99%	44944	4104	51880	0.9933
